X,CH1,CH2,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-2.956000e-02,2.000000e-06
0,1.60e-01,4.00e-03,-8.00e-04,
1,1.60e-01,5.60e-03,8.00e-05,
2,1.60e-01,5.60e-03,-6.40e-04,
3,1.60e-01,6.40e-03,-3.20e-04,
4,1.60e-01,4.00e-03,1.04e-03,
5,1.60e-01,6.40e-03,3.20e-04,
6,1.60e-01,6.40e-03,-4.00e-04,
7,1.60e-01,5.60e-03,-8.80e-04,
8,1.60e-01,6.40e-03,5.60e-04,
9,1.60e-01,5.60e-03,8.00e-04,
10,1.60e-01,5.60e-03,-4.00e-04,
11,1.60e-01,8.00e-03,2.40e-04,
12,1.60e-01,5.60e-03,-3.20e-04,
13,1.60e-01,6.40e-03,-1.60e-04,
14,1.60e-01,5.60e-03,2.40e-04,
15,1.60e-01,4.00e-03,-4.80e-04,
16,1.60e-01,8.00e-03,4.80e-04,
17,1.60e-01,6.40e-03,-8.00e-05,
18,1.60e-01,6.40e-03,9.60e-04,
19,1.60e-01,6.40e-03,-3.20e-04,
20,1.60e-01,8.00e-03,-8.00e-05,
21,1.60e-01,6.40e-03,8.00e-05,
22,1.60e-01,8.00e-03,4.00e-04,
23,1.60e-01,5.60e-03,9.60e-04,
24,1.60e-01,5.60e-03,-7.20e-04,
25,1.60e-01,6.40e-03,4.00e-04,
26,1.60e-01,8.00e-03,-4.80e-04,
27,1.60e-01,5.60e-03,3.20e-04,
28,1.60e-01,8.00e-03,2.40e-04,
29,1.60e-01,8.00e-03,-8.00e-05,
30,1.60e-01,6.40e-03,3.20e-04,
31,1.60e-01,8.00e-03,-8.80e-04,
32,1.60e-01,6.40e-03,8.80e-04,
33,3.20e-01,6.40e-03,3.20e-04,
34,3.20e-01,8.00e-03,8.00e-05,
35,3.20e-01,5.60e-03,8.00e-05,
36,3.20e-01,1.04e-02,-1.36e-03,
37,3.20e-01,6.40e-03,9.60e-04,
38,3.20e-01,6.40e-03,-1.20e-03,
39,3.20e-01,8.80e-03,4.80e-04,
40,3.20e-01,8.00e-03,-3.20e-04,
41,3.20e-01,6.40e-03,1.04e-03,
42,3.20e-01,8.00e-03,1.60e-04,
43,3.20e-01,6.40e-03,4.80e-04,
44,3.20e-01,8.80e-03,4.00e-04,
45,3.20e-01,8.80e-03,-8.00e-05,
46,3.20e-01,8.00e-03,2.40e-04,
47,3.20e-01,8.00e-03,-1.60e-04,
48,3.20e-01,8.00e-03,1.60e-04,
49,3.20e-01,8.80e-03,8.00e-05,
50,3.20e-01,6.40e-03,-1.60e-04,
51,3.20e-01,8.80e-03,8.80e-04,
52,3.20e-01,8.00e-03,1.28e-03,
53,3.20e-01,8.00e-03,-4.80e-04,
54,3.20e-01,8.80e-03,9.60e-04,
55,3.20e-01,1.04e-02,-1.60e-04,
56,3.20e-01,8.80e-03,9.60e-04,
57,3.20e-01,8.00e-03,5.60e-04,
58,3.20e-01,8.00e-03,-4.80e-04,
59,3.20e-01,8.00e-03,5.60e-04,
60,3.20e-01,8.80e-03,-4.80e-04,
61,3.20e-01,8.80e-03,8.80e-04,
62,3.20e-01,6.40e-03,8.80e-04,
63,3.20e-01,1.12e-02,2.40e-04,
64,3.20e-01,8.00e-03,4.80e-04,
65,3.20e-01,1.04e-02,8.00e-05,
66,3.20e-01,8.80e-03,1.12e-03,
67,4.00e-01,8.00e-03,1.60e-04,
68,4.00e-01,1.04e-02,4.80e-04,
69,4.00e-01,1.04e-02,-1.04e-03,
70,4.00e-01,8.00e-03,1.36e-03,
71,4.00e-01,8.80e-03,-9.60e-04,
72,4.00e-01,8.80e-03,1.12e-03,
73,4.00e-01,1.04e-02,2.40e-04,
74,4.00e-01,1.28e-02,-1.60e-04,
75,4.00e-01,8.00e-03,4.80e-04,
76,4.00e-01,1.12e-02,-6.40e-04,
77,4.00e-01,1.04e-02,8.00e-04,
78,4.00e-01,8.80e-03,-7.20e-04,
79,4.00e-01,1.28e-02,-1.60e-04,
80,4.00e-01,1.04e-02,5.60e-04,
81,4.00e-01,1.04e-02,-4.00e-04,
82,4.00e-01,1.04e-02,1.36e-03,
83,4.00e-01,1.04e-02,-1.60e-04,
84,4.00e-01,1.12e-02,8.00e-04,
85,4.00e-01,1.04e-02,1.76e-03,
86,4.00e-01,1.04e-02,-8.00e-05,
87,4.00e-01,8.80e-03,-3.20e-04,
88,4.00e-01,1.04e-02,5.60e-04,
89,4.00e-01,1.12e-02,4.80e-04,
90,4.00e-01,1.04e-02,2.40e-04,
91,4.00e-01,1.28e-02,3.20e-04,
92,4.00e-01,1.12e-02,-2.40e-04,
93,4.00e-01,1.12e-02,1.44e-03,
94,4.00e-01,1.12e-02,7.20e-04,
95,4.00e-01,1.04e-02,7.20e-04,
96,4.00e-01,1.28e-02,-8.00e-05,
97,4.00e-01,1.12e-02,7.20e-04,
98,4.00e-01,1.28e-02,8.00e-05,
99,5.60e-01,1.12e-02,1.60e-03,
100,4.00e-01,1.12e-02,-4.00e-04,
101,5.60e-01,1.36e-02,4.00e-04,
102,5.60e-01,1.12e-02,7.20e-04,
103,5.60e-01,1.12e-02,4.80e-04,
104,5.60e-01,1.12e-02,8.00e-04,
105,5.60e-01,1.04e-02,-1.60e-04,
106,5.60e-01,1.36e-02,-2.40e-04,
107,5.60e-01,1.28e-02,4.80e-04,
108,5.60e-01,1.28e-02,8.80e-04,
109,5.60e-01,1.28e-02,8.00e-04,
110,5.60e-01,1.04e-02,7.20e-04,
111,5.60e-01,1.52e-02,-1.60e-04,
112,5.60e-01,1.12e-02,3.20e-04,
113,5.60e-01,1.28e-02,7.20e-04,
114,5.60e-01,1.12e-02,9.60e-04,
115,5.60e-01,1.28e-02,-3.20e-04,
116,5.60e-01,1.36e-02,1.60e-03,
117,5.60e-01,1.36e-02,-1.60e-04,
118,5.60e-01,1.36e-02,1.60e-03,
119,5.60e-01,1.28e-02,4.00e-04,
120,5.60e-01,1.28e-02,-3.20e-04,
121,5.60e-01,1.12e-02,1.44e-03,
122,5.60e-01,1.28e-02,4.80e-04,
123,5.60e-01,1.36e-02,8.00e-04,
124,5.60e-01,1.28e-02,-8.00e-05,
125,5.60e-01,1.36e-02,-4.00e-04,
126,5.60e-01,1.36e-02,1.44e-03,
127,5.60e-01,1.12e-02,2.40e-04,
128,5.60e-01,1.36e-02,1.04e-03,
129,5.60e-01,1.28e-02,-3.20e-04,
130,5.60e-01,1.52e-02,-1.60e-04,
131,5.60e-01,1.36e-02,1.44e-03,
132,5.60e-01,1.28e-02,8.00e-05,
133,5.60e-01,1.28e-02,1.28e-03,
134,5.60e-01,1.52e-02,5.60e-04,
135,5.60e-01,1.36e-02,-4.80e-04,
136,6.40e-01,1.52e-02,8.00e-04,
137,6.40e-01,1.52e-02,4.00e-04,
138,6.40e-01,1.28e-02,4.00e-04,
139,6.40e-01,1.60e-02,2.40e-04,
140,6.40e-01,1.12e-02,1.28e-03,
141,6.40e-01,1.52e-02,5.60e-04,
142,6.40e-01,1.52e-02,1.36e-03,
143,6.40e-01,1.52e-02,-8.00e-04,
144,6.40e-01,1.76e-02,3.20e-04,
145,6.40e-01,1.36e-02,1.12e-03,
146,6.40e-01,1.52e-02,1.36e-03,
147,6.40e-01,1.60e-02,1.44e-03,
148,6.40e-01,1.52e-02,4.80e-04,
149,6.40e-01,1.52e-02,-1.60e-04,
150,6.40e-01,1.52e-02,8.00e-04,
151,6.40e-01,1.52e-02,1.52e-03,
152,6.40e-01,1.52e-02,8.80e-04,
153,6.40e-01,1.60e-02,1.60e-04,
154,6.40e-01,1.52e-02,3.20e-04,
155,6.40e-01,1.60e-02,1.76e-03,
156,6.40e-01,1.52e-02,1.76e-03,
157,6.40e-01,1.36e-02,-8.00e-05,
158,6.40e-01,1.60e-02,7.20e-04,
159,6.40e-01,1.52e-02,-1.60e-04,
160,6.40e-01,1.60e-02,1.04e-03,
161,6.40e-01,1.52e-02,1.92e-03,
162,6.40e-01,1.60e-02,-2.40e-04,
163,6.40e-01,1.52e-02,9.60e-04,
164,6.40e-01,1.76e-02,8.80e-04,
165,6.40e-01,1.76e-02,1.28e-03,
166,6.40e-01,1.60e-02,1.12e-03,
167,6.40e-01,1.60e-02,4.00e-04,
168,6.40e-01,1.60e-02,-2.40e-04,
169,6.40e-01,1.60e-02,9.60e-04,
170,6.40e-01,1.60e-02,1.12e-03,
171,6.40e-01,1.60e-02,8.00e-05,
172,8.00e-01,1.76e-02,8.80e-04,
173,8.00e-01,1.60e-02,9.60e-04,
174,8.00e-01,1.76e-02,1.44e-03,
175,8.00e-01,1.60e-02,1.28e-03,
176,8.00e-01,1.84e-02,-1.60e-04,
177,8.00e-01,1.60e-02,9.60e-04,
178,8.00e-01,1.76e-02,8.80e-04,
179,8.00e-01,1.60e-02,1.68e-03,
180,8.00e-01,1.52e-02,1.04e-03,
181,8.00e-01,1.84e-02,-8.00e-05,
182,8.00e-01,1.76e-02,1.28e-03,
183,8.00e-01,1.84e-02,4.80e-04,
184,8.00e-01,1.60e-02,1.04e-03,
185,8.00e-01,1.60e-02,-3.20e-04,
186,8.00e-01,1.76e-02,8.00e-05,
187,8.00e-01,1.60e-02,1.04e-03,
