X,CH1,CH2,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-2.956000e-02,2.000000e-06
0,4.64e+00,2.80e-03,4.00e-04,
1,4.64e+00,-8.00e-04,8.00e-04,
2,4.64e+00,1.60e-03,1.00e-03,
3,4.64e+00,-8.00e-04,1.00e-03,
4,4.64e+00,-2.00e-03,2.00e-04,
5,4.64e+00,8.00e-04,0.00e+00,
6,4.64e+00,-2.40e-03,4.00e-04,
7,4.64e+00,8.00e-04,2.00e-04,
8,4.64e+00,-8.00e-04,1.00e-03,
9,4.64e+00,4.00e-04,2.00e-04,
10,4.64e+00,1.60e-03,0.00e+00,
11,4.64e+00,1.60e-03,0.00e+00,
12,4.64e+00,4.00e-04,4.00e-04,
13,4.64e+00,-1.20e-03,1.00e-03,
14,4.64e+00,4.00e-04,-6.00e-04,
15,4.64e+00,-2.00e-03,0.00e+00,
16,4.80e+00,4.00e-04,2.00e-04,
17,4.80e+00,-8.00e-04,2.00e-04,
18,4.80e+00,-4.00e-04,8.00e-04,
19,4.80e+00,-2.00e-03,4.00e-04,
20,4.80e+00,4.00e-04,0.00e+00,
21,4.80e+00,-8.00e-04,8.00e-04,
22,4.80e+00,4.00e-04,8.00e-04,
23,4.80e+00,8.00e-04,8.00e-04,
24,4.80e+00,-1.20e-03,0.00e+00,
25,4.80e+00,4.00e-04,4.00e-04,
26,4.80e+00,4.00e-04,4.00e-04,
27,4.80e+00,-4.00e-04,8.00e-04,
28,4.80e+00,2.80e-03,2.00e-04,
29,4.80e+00,-2.00e-03,-2.00e-04,
30,4.80e+00,8.00e-04,0.00e+00,
31,4.80e+00,-4.40e-03,8.00e-04,
32,4.80e+00,2.00e-03,-6.00e-04,
33,4.80e+00,4.00e-04,4.00e-04,
34,4.80e+00,-2.00e-03,2.00e-04,
35,4.80e+00,1.60e-03,-2.00e-04,
36,4.80e+00,-2.00e-03,8.00e-04,
37,4.80e+00,2.80e-03,2.00e-04,
38,4.80e+00,-4.00e-04,2.00e-04,
39,4.80e+00,-4.00e-04,-4.00e-04,
40,4.80e+00,1.60e-03,2.00e-04,
41,4.80e+00,-8.00e-04,0.00e+00,
42,4.80e+00,-8.00e-04,8.00e-04,
43,4.80e+00,1.60e-03,0.00e+00,
44,4.80e+00,-8.00e-04,-2.00e-04,
45,4.80e+00,8.00e-04,-4.00e-04,
46,4.80e+00,4.00e-04,-1.20e-03,
47,4.80e+00,-8.00e-04,1.00e-03,
48,4.80e+00,8.00e-04,-2.00e-04,
49,4.88e+00,-4.00e-04,-6.00e-04,
50,4.80e+00,4.00e-04,2.00e-04,
51,4.88e+00,4.00e-04,-4.00e-04,
52,4.88e+00,-4.00e-04,-4.00e-04,
53,4.88e+00,-8.00e-04,2.00e-04,
54,4.88e+00,2.00e-03,-6.00e-04,
55,4.88e+00,-8.00e-04,8.00e-04,
56,4.88e+00,-1.20e-03,-2.00e-04,
57,4.88e+00,-8.00e-04,-2.00e-04,
58,4.88e+00,-1.20e-03,-2.00e-04,
59,4.88e+00,8.00e-04,0.00e+00,
60,4.88e+00,-4.00e-04,0.00e+00,
61,4.88e+00,-1.20e-03,-1.00e-03,
62,4.88e+00,-4.00e-04,-4.00e-04,
63,4.88e+00,8.00e-04,-1.00e-03,
64,4.88e+00,4.00e-04,-1.00e-03,
65,4.88e+00,1.60e-03,4.00e-04,
66,4.88e+00,4.00e-04,-1.00e-03,
67,4.88e+00,-4.00e-04,-1.00e-03,
68,4.88e+00,-8.00e-04,-2.00e-04,
69,4.88e+00,4.00e-04,-4.00e-04,
70,4.88e+00,-2.00e-03,-4.00e-04,
71,4.88e+00,4.00e-04,-2.00e-04,
72,4.88e+00,-4.00e-04,0.00e+00,
73,4.88e+00,4.00e-04,-4.00e-04,
74,4.88e+00,2.80e-03,-6.00e-04,
75,4.88e+00,-1.20e-03,-6.00e-04,
76,4.88e+00,1.60e-03,-1.20e-03,
77,4.88e+00,4.00e-04,-1.00e-03,
78,4.88e+00,4.00e-04,-4.00e-04,
79,4.88e+00,-4.00e-04,-6.00e-04,
80,4.88e+00,8.00e-04,-1.00e-03,
81,4.88e+00,8.00e-04,-1.00e-03,
82,4.88e+00,-8.00e-04,-2.00e-04,
