X,CH1,CH2,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-2.956000e-02,2.000000e-06
0,8.00e-02,1.04e-02,-1.20e-03,
1,1.60e-01,1.04e-02,-1.00e-03,
2,1.60e-01,1.04e-02,-1.00e-03,
3,1.60e-01,8.00e-03,-1.60e-03,
4,1.60e-01,1.36e-02,-1.00e-03,
5,1.60e-01,8.00e-03,-1.00e-03,
6,1.60e-01,1.04e-02,-1.00e-03,
7,1.60e-01,8.00e-03,-4.00e-04,
8,1.60e-01,1.12e-02,-1.00e-03,
9,1.60e-01,8.80e-03,-1.00e-03,
10,1.60e-01,1.12e-02,-1.00e-03,
11,1.60e-01,8.80e-03,-2.20e-03,
12,1.60e-01,1.04e-02,-1.00e-03,
13,1.60e-01,8.80e-03,-2.00e-04,
14,1.60e-01,1.04e-02,-1.00e-03,
15,1.60e-01,1.04e-02,-4.00e-04,
16,1.60e-01,1.12e-02,-1.00e-03,
17,1.60e-01,1.12e-02,-1.40e-03,
18,1.60e-01,6.40e-03,-2.00e-04,
19,1.60e-01,8.80e-03,-6.00e-04,
20,1.60e-01,1.04e-02,-1.80e-03,
21,1.60e-01,1.12e-02,-1.40e-03,
22,1.60e-01,1.04e-02,-1.00e-03,
23,1.60e-01,1.12e-02,-1.60e-03,
24,1.60e-01,1.12e-02,-1.20e-03,
25,1.60e-01,8.80e-03,-1.00e-03,
26,1.60e-01,8.80e-03,-1.20e-03,
27,1.60e-01,8.80e-03,-1.20e-03,
28,1.60e-01,4.00e-03,-1.00e-03,
29,1.60e-01,1.12e-02,-1.40e-03,
30,3.20e-01,1.12e-02,-1.60e-03,
31,1.60e-01,1.12e-02,-1.40e-03,
32,1.60e-01,8.80e-03,-2.20e-03,
33,3.20e-01,1.04e-02,-1.00e-03,
34,3.20e-01,1.12e-02,-1.60e-03,
35,3.20e-01,8.80e-03,-1.00e-03,
36,3.20e-01,1.04e-02,-1.20e-03,
37,3.20e-01,1.04e-02,-1.00e-03,
38,3.20e-01,1.28e-02,-1.00e-03,
39,3.20e-01,1.04e-02,-1.20e-03,
40,3.20e-01,1.28e-02,-1.40e-03,
41,3.20e-01,1.04e-02,-1.00e-03,
42,3.20e-01,1.12e-02,-1.20e-03,
43,3.20e-01,1.28e-02,-1.40e-03,
44,3.20e-01,1.28e-02,-1.40e-03,
