X,CH1,CH2,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-2.956000e-02,2.000000e-06
0,4.80e+00,1.60e-03,-9.40e-03,
1,4.80e+00,2.80e-03,-1.02e-02,
2,4.80e+00,5.20e-03,-9.60e-03,
3,4.80e+00,3.20e-03,-9.40e-03,
4,4.80e+00,3.20e-03,-8.60e-03,
5,4.80e+00,4.00e-03,-9.00e-03,
6,4.80e+00,4.00e-03,-9.40e-03,
7,4.88e+00,6.40e-03,-9.60e-03,
8,4.80e+00,2.80e-03,-9.00e-03,
9,4.88e+00,4.00e-03,-9.20e-03,
10,4.88e+00,2.00e-03,-9.60e-03,
11,4.80e+00,2.00e-03,-8.60e-03,
12,4.88e+00,6.40e-03,-9.60e-03,
13,4.88e+00,3.20e-03,-9.00e-03,
14,4.88e+00,3.20e-03,-9.60e-03,
15,4.88e+00,3.20e-03,-9.20e-03,
16,4.88e+00,2.00e-03,-9.00e-03,
17,4.88e+00,4.40e-03,-9.60e-03,
18,4.88e+00,8.00e-04,-9.60e-03,
19,4.88e+00,4.40e-03,-1.00e-02,
20,4.88e+00,4.00e-03,-9.40e-03,
21,4.88e+00,4.00e-03,-9.00e-03,
22,4.88e+00,4.40e-03,-9.20e-03,
23,4.88e+00,4.40e-03,-9.20e-03,
24,4.88e+00,4.40e-03,-9.00e-03,
25,4.88e+00,4.00e-03,-9.00e-03,
26,4.88e+00,2.80e-03,-9.00e-03,
27,4.88e+00,4.40e-03,-9.60e-03,
28,4.88e+00,5.60e-03,-8.80e-03,
29,4.88e+00,3.20e-03,-9.20e-03,
30,4.88e+00,4.40e-03,-9.60e-03,
31,4.88e+00,2.80e-03,-9.60e-03,
32,4.88e+00,4.40e-03,-9.40e-03,
33,4.88e+00,4.00e-03,-9.00e-03,
34,4.88e+00,4.40e-03,-1.02e-02,
35,4.88e+00,2.80e-03,-1.00e-02,
36,4.88e+00,3.20e-03,-9.60e-03,
37,4.88e+00,5.60e-03,-9.60e-03,
38,4.88e+00,3.20e-03,-9.20e-03,
39,4.88e+00,5.20e-03,-9.20e-03,
40,4.88e+00,3.20e-03,-1.00e-02,
41,4.88e+00,4.40e-03,-8.80e-03,
42,4.88e+00,4.40e-03,-9.00e-03,
43,4.88e+00,4.40e-03,-9.40e-03,
44,4.88e+00,3.20e-03,-9.40e-03,
45,4.88e+00,3.20e-03,-9.60e-03,
46,4.88e+00,5.20e-03,-9.40e-03,
47,4.88e+00,5.60e-03,-9.60e-03,
48,4.88e+00,4.00e-03,-9.00e-03,
49,5.04e+00,3.20e-03,-1.02e-02,
50,5.04e+00,3.20e-03,-9.20e-03,
51,4.88e+00,2.00e-03,-9.00e-03,
52,5.04e+00,4.40e-03,-1.00e-02,
53,5.04e+00,2.80e-03,-9.40e-03,
54,5.04e+00,3.20e-03,-9.00e-03,
55,5.04e+00,4.40e-03,-8.80e-03,
56,5.04e+00,4.40e-03,-9.40e-03,
57,5.04e+00,4.00e-03,-9.20e-03,
58,5.04e+00,4.00e-03,-9.40e-03,
59,5.04e+00,4.00e-03,-8.60e-03,
60,5.04e+00,3.20e-03,-9.60e-03,
61,5.04e+00,4.00e-03,-1.00e-02,
62,5.04e+00,5.20e-03,-9.20e-03,
63,5.04e+00,6.40e-03,-9.60e-03,
64,5.04e+00,8.00e-04,-9.40e-03,
65,5.04e+00,4.40e-03,-1.00e-02,
66,5.04e+00,5.60e-03,-9.60e-03,
67,5.04e+00,4.00e-03,-9.60e-03,
68,5.04e+00,4.40e-03,-9.00e-03,
69,5.04e+00,3.20e-03,-9.40e-03,
70,5.04e+00,3.20e-03,-9.20e-03,
71,5.04e+00,6.40e-03,-8.80e-03,
72,5.04e+00,4.40e-03,-9.00e-03,
73,5.04e+00,3.20e-03,-9.40e-03,
74,5.04e+00,3.20e-03,-1.00e-02,
75,5.04e+00,4.40e-03,-9.60e-03,
76,5.04e+00,4.00e-03,-8.80e-03,
77,5.04e+00,6.40e-03,-9.20e-03,
78,5.04e+00,4.40e-03,-9.60e-03,
79,5.04e+00,4.40e-03,-9.40e-03,
80,5.04e+00,4.40e-03,-9.40e-03,
81,5.04e+00,5.20e-03,-9.20e-03,
82,5.04e+00,2.80e-03,-8.80e-03,
83,5.04e+00,5.60e-03,-8.80e-03,
84,5.04e+00,4.40e-03,-8.60e-03,
85,5.04e+00,2.00e-03,-9.00e-03,
86,5.04e+00,4.40e-03,-9.00e-03,
