X,CH1,CH2,Start,Increment
163,0.800000,-0.006400,,
164,0.800000,-0.004000,,
165,0.800000,-0.004000,,
166,0.800000,-0.002400,,
167,0.800000,-0.004800,,
168,0.800000,-0.004000,,
169,0.800000,-0.004000,,
170,0.800000,-0.004000,,
171,0.800000,-0.001600,,
172,0.800000,-0.002400,,
173,0.800000,-0.002400,,
174,0.800000,-0.004800,,
175,0.800000,-0.002400,,
176,0.800000,-0.004000,,
177,0.800000,-0.006400,,
178,0.800000,-0.004000,,
179,0.800000,-0.002400,,
180,0.800000,-0.004000,,
181,0.800000,-0.006400,,
182,0.800000,-0.004800,,
183,0.800000,-0.004000,,
184,0.800000,-0.002400,,
185,0.800000,-0.004000,,
186,0.800000,-0.004800,,
187,0.800000,-0.004800,,
188,0.800000,-0.006400,,
189,0.800000,-0.004800,,
190,0.640000,-0.004800,,
191,0.640000,-0.004800,,
192,0.640000,-0.004000,,
193,0.640000,-0.004800,,
194,0.640000,-0.006400,,
195,0.640000,-0.007200,,
196,0.640000,-0.004000,,
197,0.640000,-0.004800,,
198,0.640000,-0.004800,,
199,0.640000,-0.004800,,
200,0.640000,-0.004000,,
201,0.640000,-0.004800,,
202,0.640000,-0.007200,,
203,0.640000,-0.004000,,
204,0.640000,-0.004000,,
205,0.640000,-0.004800,,
206,0.640000,-0.006400,,
207,0.640000,-0.004800,,
208,0.640000,-0.006400,,
209,0.640000,-0.006400,,
210,0.640000,-0.004800,,
211,0.640000,-0.006400,,
212,0.640000,-0.006400,,
213,0.640000,-0.004800,,
214,0.640000,-0.006400,,
215,0.640000,-0.007200,,
216,0.640000,-0.007200,,
217,0.640000,-0.006400,,
218,0.640000,-0.006400,,
219,0.640000,-0.004800,,
220,0.640000,-0.004800,,
221,0.640000,-0.004800,,
222,0.640000,-0.004800,,
223,0.640000,-0.004800,,
224,0.640000,-0.006400,,
225,0.640000,-0.004000,,
226,0.640000,-0.002400,,
227,0.640000,-0.004800,,
228,0.640000,-0.007200,,
229,0.640000,-0.004800,,
230,0.640000,-0.006400,,
231,0.640000,-0.004800,,
232,0.640000,-0.004000,,
233,0.640000,-0.004800,,
234,0.640000,-0.004800,,
235,0.640000,-0.004800,,
236,0.640000,-0.004800,,
237,0.640000,-0.004800,,
238,0.640000,-0.002400,,
239,0.640000,-0.004800,,
240,0.640000,-0.004800,,
241,0.640000,-0.002400,,
242,0.640000,-0.006400,,
243,0.640000,-0.007200,,
244,0.640000,-0.007200,,
245,0.640000,-0.004800,,
246,0.640000,-0.006400,,
247,0.560000,-0.006400,,
248,0.560000,-0.007200,,
249,0.560000,-0.008800,,
250,0.560000,-0.004800,,
251,0.560000,-0.008800,,
252,0.560000,-0.007200,,
253,0.560000,-0.006400,,
254,0.560000,-0.004000,,
255,0.560000,-0.008800,,
256,0.560000,-0.007200,,
257,0.560000,-0.004800,,
258,0.560000,-0.006400,,
259,0.560000,-0.004800,,
260,0.560000,-0.006400,,
261,0.560000,-0.006400,,
262,0.560000,-0.006400,,
263,0.560000,-0.008800,,
264,0.560000,-0.009600,,
265,0.560000,-0.007200,,
266,0.560000,-0.004800,,
267,0.560000,-0.008800,,
268,0.560000,-0.007200,,
269,0.560000,-0.006400,,
270,0.560000,-0.006400,,
271,0.560000,-0.007200,,
272,0.560000,-0.006400,,
273,0.560000,-0.004800,,
274,0.560000,-0.007200,,
275,0.560000,-0.006400,,
276,0.560000,-0.009600,,
277,0.560000,-0.007200,,
278,0.560000,-0.006400,,
279,0.560000,-0.006400,,
280,0.560000,-0.007200,,
281,0.560000,-0.006400,,
282,0.560000,-0.006400,,
283,0.560000,-0.009600,,
284,0.560000,-0.007200,,
285,0.560000,-0.004800,,
286,0.560000,-0.004800,,
287,0.560000,-0.006400,,
288,0.560000,-0.006400,,
289,0.560000,-0.004800,,
290,0.560000,-0.006400,,
291,0.560000,-0.007200,,
292,0.560000,-0.007200,,
293,0.560000,-0.004800,,
294,0.560000,-0.006400,,
295,0.560000,-0.007200,,
296,0.560000,-0.007200,,
297,0.560000,-0.007200,,
298,0.560000,-0.007200,,
299,0.560000,-0.007200,,
300,0.560000,-0.007200,,
301,0.400000,-0.006400,,
302,0.560000,-0.007200,,
303,0.560000,-0.007200,,
304,0.400000,-0.006400,,
305,0.400000,-0.006400,,
306,0.400000,-0.006400,,
307,0.400000,-0.006400,,
308,0.400000,-0.006400,,
309,0.400000,-0.007200,,
310,0.400000,-0.006400,,
311,0.400000,-0.007200,,
312,0.400000,-0.006400,,
313,0.400000,-0.004800,,
314,0.400000,-0.006400,,
315,0.400000,-0.006400,,
316,0.400000,-0.007200,,
317,0.400000,-0.006400,,
318,0.400000,-0.006400,,
319,0.400000,-0.004800,,
320,0.400000,-0.007200,,
321,0.400000,-0.007200,,
322,0.400000,-0.006400,,
323,0.400000,-0.008800,,
324,0.400000,-0.008800,,
325,0.400000,-0.007200,,
326,0.400000,-0.004800,,
327,0.400000,-0.007200,,
328,0.400000,-0.006400,,
329,0.400000,-0.006400,,
330,0.400000,-0.007200,,
331,0.400000,-0.007200,,
332,0.400000,-0.007200,,
333,0.400000,-0.006400,,
334,0.400000,-0.007200,,
335,0.400000,-0.007200,,
336,0.400000,-0.008800,,
337,0.400000,-0.008800,,
338,0.400000,-0.009600,,
339,0.400000,-0.009600,,
340,0.400000,-0.007200,,
341,0.400000,-0.007200,,
342,0.400000,-0.007200,,
343,0.400000,-0.008800,,
344,0.400000,-0.007200,,
345,0.400000,-0.008800,,
346,0.400000,-0.007200,,
347,0.400000,-0.006400,,
348,0.400000,-0.008800,,
349,0.400000,-0.009600,,
350,0.400000,-0.008800,,
351,0.400000,-0.008800,,
352,0.400000,-0.009600,,
353,0.400000,-0.008800,,
354,0.400000,-0.004800,,
355,0.320000,-0.008800,,
356,0.400000,-0.011200,,
357,0.320000,-0.007200,,
358,0.400000,-0.007200,,
359,0.400000,-0.009600,,
360,0.320000,-0.008800,,
361,0.320000,-0.007200,,
362,0.320000,-0.008800,,
363,0.320000,-0.009600,,
364,0.400000,-0.009600,,
365,0.320000,-0.009600,,
366,0.320000,-0.008800,,
367,0.320000,-0.008800,,
368,0.320000,-0.008800,,
369,0.320000,-0.008800,,
370,0.320000,-0.008800,,
371,0.320000,-0.009600,,
372,0.320000,-0.008800,,
373,0.320000,-0.008800,,
374,0.320000,-0.011200,,
375,0.320000,-0.007200,,
376,0.320000,-0.011200,,
377,0.320000,-0.013600,,
378,0.320000,-0.011200,,
379,0.320000,-0.008800,,
380,0.320000,-0.009600,,
381,0.320000,-0.009600,,
382,0.320000,-0.007200,,
383,0.320000,-0.008800,,
384,0.320000,-0.008800,,
385,0.320000,-0.008800,,
386,0.320000,-0.007200,,
387,0.320000,-0.007200,,
388,0.320000,-0.009600,,
389,0.320000,-0.011200,,
390,0.320000,-0.011200,,
391,0.320000,-0.007200,,
392,0.320000,-0.009600,,
393,0.320000,-0.009600,,
394,0.320000,-0.009600,,
395,0.320000,-0.011200,,
396,0.320000,-0.011200,,
397,0.320000,-0.011200,,
398,0.320000,-0.009600,,
399,0.320000,-0.012000,,
400,0.320000,-0.009600,,
401,0.320000,-0.011200,,
402,0.320000,-0.013600,,
403,0.320000,-0.009600,,
404,0.320000,-0.008800,,
405,0.320000,-0.007200,,
406,0.320000,-0.009600,,
407,0.320000,-0.008800,,
408,0.320000,-0.011200,,
409,0.320000,-0.009600,,
410,0.320000,-0.009600,,
411,0.320000,-0.012000,,
412,0.320000,-0.009600,,
413,0.320000,-0.008800,,
414,0.320000,-0.011200,,
415,0.320000,-0.013600,,
416,0.320000,-0.009600,,
417,0.160000,-0.009600,,
418,0.160000,-0.012000,,
419,0.160000,-0.011200,,
420,0.160000,-0.011200,,
421,0.160000,-0.012000,,
422,0.160000,-0.011200,,
423,0.160000,-0.011200,,
424,0.160000,-0.011200,,
425,0.160000,-0.008800,,
426,0.160000,-0.009600,,
427,0.160000,-0.012000,,
428,0.160000,-0.011200,,
429,0.160000,-0.009600,,
430,0.160000,-0.011200,,
431,0.160000,-0.011200,,
432,0.160000,-0.009600,,
433,0.160000,-0.011200,,
434,0.160000,-0.012000,,
435,0.160000,-0.011200,,
436,0.160000,-0.011200,,
437,0.160000,-0.009600,,
438,0.160000,-0.009600,,
439,0.160000,-0.012000,,
440,0.160000,-0.012000,,
441,0.160000,-0.011200,,
442,0.160000,-0.013600,,
443,0.160000,-0.012000,,
444,0.160000,-0.011200,,
445,0.160000,-0.011200,,
446,0.160000,-0.012000,,
447,0.160000,-0.011200,,
448,0.160000,-0.012000,,
449,0.160000,-0.012000,,
450,0.160000,-0.011200,,
451,0.160000,-0.011200,,
452,0.160000,-0.011200,,
453,0.160000,-0.012000,,
454,0.160000,-0.012000,,
455,0.160000,-0.013600,,
456,0.160000,-0.011200,,
457,0.160000,-0.013600,,
458,0.160000,-0.013600,,
459,0.160000,-0.009600,,
460,0.160000,-0.011200,,
461,0.160000,-0.013600,,
462,0.160000,-0.014400,,
463,0.160000,-0.011200,,
464,0.160000,-0.012000,,
465,0.160000,-0.013600,,
466,0.160000,-0.013600,,
467,0.160000,-0.013600,,
468,0.160000,-0.012000,,
469,0.160000,-0.014400,,
470,0.160000,-0.014400,,
471,0.080000,-0.012000,,
472,0.080000,-0.009600,,
473,0.080000,-0.013600,,
474,0.160000,-0.014400,,
475,0.080000,-0.013600,,
476,0.080000,-0.014400,,
477,0.080000,-0.014400,,
478,0.080000,-0.014400,,
479,0.080000,-0.013600,,
480,0.080000,-0.013600,,
481,0.080000,-0.012000,,
482,0.080000,-0.016000,,
483,0.080000,-0.014400,,
484,0.080000,-0.012000,,
485,0.080000,-0.013600,,
486,0.080000,-0.013600,,
487,0.080000,-0.012000,,
488,0.080000,-0.011200,,
489,0.080000,-0.013600,,
490,0.080000,-0.013600,,
491,0.080000,-0.013600,,
492,0.080000,-0.013600,,
493,0.080000,-0.011200,,
494,0.080000,-0.012000,,
495,0.080000,-0.013600,,
496,0.080000,-0.012000,,
497,0.080000,-0.013600,,
498,0.080000,-0.016000,,
499,0.080000,-0.014400,,
500,0.080000,-0.012000,,
501,0.080000,-0.013600,,
502,0.080000,-0.014400,,
503,0.080000,-0.013600,,
504,0.080000,-0.016000,,
505,0.080000,-0.016000,,
506,0.080000,-0.014400,,
507,0.080000,-0.014400,,
508,0.080000,-0.013600,,
509,0.080000,-0.012000,,
510,0.080000,-0.014400,,
511,0.080000,-0.016000,,
512,0.080000,-0.011200,,
513,0.080000,-0.013600,,
514,0.080000,-0.012000,,
515,0.080000,-0.012000,,
516,0.080000,-0.012000,,
517,0.080000,-0.014400,,
518,0.080000,-0.014400,,
519,0.080000,-0.014400,,
520,0.080000,-0.016000,,
521,0.080000,-0.013600,,
522,0.080000,-0.016000,,
523,0.080000,-0.014400,,
524,0.080000,-0.014400,,
525,-0.080000,-0.014400,,
526,0.080000,-0.016000,,
527,0.080000,-0.014400,,
528,-0.080000,-0.013600,,
529,-0.080000,-0.014400,,
530,-0.080000,-0.012000,,
531,-0.080000,-0.014400,,
532,-0.080000,-0.016800,,
533,-0.080000,-0.016000,,
534,-0.080000,-0.013600,,
535,-0.080000,-0.016000,,
536,-0.080000,-0.016000,,
537,-0.080000,-0.013600,,
538,-0.080000,-0.016000,,
539,-0.080000,-0.016800,,
540,-0.080000,-0.016000,,
541,-0.080000,-0.016000,,
542,-0.080000,-0.016000,,
543,-0.080000,-0.013600,,
544,-0.080000,-0.014400,,
545,-0.080000,-0.016800,,
546,-0.080000,-0.016000,,
547,-0.080000,-0.013600,,
548,-0.080000,-0.013600,,
549,-0.080000,-0.013600,,
550,-0.080000,-0.016000,,
551,-0.080000,-0.016000,,
552,-0.080000,-0.016000,,
553,-0.080000,-0.016800,,
554,-0.080000,-0.016800,,
555,-0.080000,-0.016000,,
556,-0.080000,-0.014400,,
557,-0.080000,-0.018400,,
558,-0.080000,-0.016800,,
559,-0.080000,-0.016800,,
560,-0.080000,-0.016000,,
561,-0.080000,-0.016800,,
562,-0.080000,-0.016800,,
563,-0.080000,-0.016800,,
564,-0.080000,-0.018400,,
565,-0.080000,-0.016800,,
566,-0.080000,-0.016800,,
567,-0.080000,-0.014400,,
568,-0.080000,-0.016000,,
569,-0.080000,-0.016000,,
570,-0.080000,-0.016000,,
571,-0.080000,-0.016000,,
572,-0.080000,-0.016800,,
573,-0.080000,-0.016000,,
574,-0.080000,-0.014400,,
575,-0.080000,-0.016800,,
576,-0.080000,-0.016800,,
577,-0.080000,-0.016800,,
578,-0.080000,-0.016000,,
579,-0.080000,-0.016000,,
580,-0.080000,-0.016800,,
581,-0.080000,-0.016800,,
582,-0.080000,-0.016000,,
583,-0.080000,-0.018400,,
584,-0.160000,-0.018400,,
585,-0.160000,-0.016000,,
586,-0.160000,-0.014400,,
587,-0.160000,-0.016800,,
588,-0.160000,-0.016800,,
589,-0.160000,-0.016800,,
590,-0.160000,-0.016800,,
591,-0.160000,-0.014400,,
592,-0.160000,-0.016000,,
593,-0.160000,-0.016800,,
594,-0.160000,-0.018400,,
595,-0.160000,-0.016000,,
596,-0.160000,-0.016800,,
597,-0.160000,-0.016800,,
598,-0.160000,-0.016000,,
599,-0.160000,-0.016000,,
600,-0.160000,-0.016800,,
601,-0.160000,-0.018400,,
602,-0.160000,-0.016800,,
603,-0.160000,-0.016800,,
604,-0.160000,-0.016000,,
605,-0.160000,-0.016800,,
606,-0.160000,-0.018400,,
607,-0.160000,-0.016800,,
608,-0.160000,-0.019200,,
609,-0.160000,-0.019200,,
610,-0.160000,-0.016800,,
611,-0.160000,-0.016800,,
612,-0.160000,-0.019200,,
613,-0.160000,-0.019200,,
614,-0.160000,-0.018400,,
615,-0.160000,-0.019200,,
616,-0.160000,-0.019200,,
617,-0.160000,-0.016000,,
618,-0.160000,-0.016800,,
619,-0.160000,-0.018400,,
620,-0.160000,-0.019200,,
621,-0.160000,-0.016800,,
622,-0.160000,-0.018400,,
623,-0.160000,-0.016800,,
624,-0.160000,-0.018400,,
625,-0.160000,-0.018400,,
626,-0.160000,-0.018400,,
627,-0.160000,-0.019200,,
628,-0.160000,-0.018400,,
629,-0.160000,-0.020800,,
630,-0.160000,-0.016800,,
631,-0.160000,-0.016800,,
632,-0.160000,-0.018400,,
633,-0.160000,-0.019200,,
634,-0.160000,-0.016800,,
635,-0.160000,-0.016800,,
636,-0.160000,-0.018400,,
637,-0.160000,-0.016800,,
638,-0.320000,-0.016800,,
639,-0.160000,-0.019200,,
640,-0.320000,-0.019200,,
641,-0.320000,-0.019200,,
642,-0.320000,-0.018400,,
643,-0.160000,-0.018400,,
644,-0.320000,-0.018400,,
645,-0.320000,-0.018400,,
646,-0.320000,-0.016800,,
647,-0.320000,-0.019200,,
648,-0.320000,-0.019200,,
649,-0.320000,-0.016000,,
650,-0.320000,-0.016800,,
651,-0.320000,-0.018400,,
652,-0.320000,-0.016800,,
653,-0.320000,-0.016800,,
654,-0.320000,-0.019200,,
655,-0.320000,-0.020800,,
656,-0.320000,-0.019200,,
657,-0.320000,-0.020800,,
658,-0.320000,-0.018400,,
659,-0.320000,-0.020800,,
660,-0.320000,-0.020800,,
661,-0.320000,-0.019200,,
662,-0.320000,-0.018400,,
663,-0.320000,-0.019200,,
664,-0.320000,-0.018400,,
665,-0.320000,-0.016800,,
666,-0.320000,-0.019200,,
667,-0.320000,-0.018400,,
668,-0.320000,-0.019200,,
669,-0.320000,-0.020800,,
670,-0.320000,-0.020800,,
671,-0.320000,-0.016800,,
672,-0.320000,-0.019200,,
673,-0.320000,-0.019200,,
674,-0.320000,-0.016800,,
675,-0.320000,-0.020800,,
676,-0.320000,-0.021600,,
677,-0.320000,-0.019200,,
678,-0.320000,-0.019200,,
679,-0.320000,-0.019200,,
680,-0.320000,-0.019200,,
681,-0.320000,-0.018400,,
682,-0.320000,-0.019200,,
683,-0.320000,-0.019200,,
684,-0.320000,-0.020800,,
685,-0.320000,-0.020800,,
686,-0.320000,-0.018400,,
687,-0.320000,-0.020800,,
688,-0.320000,-0.020800,,
689,-0.320000,-0.020800,,
690,-0.320000,-0.019200,,
691,-0.320000,-0.021600,,
692,-0.320000,-0.020800,,
693,-0.400000,-0.019200,,
694,-0.400000,-0.019200,,
695,-0.400000,-0.019200,,
696,-0.400000,-0.019200,,
697,-0.320000,-0.019200,,
698,-0.400000,-0.020800,,
699,-0.400000,-0.021600,,
700,-0.400000,-0.020800,,
701,-0.400000,-0.018400,,
702,-0.400000,-0.019200,,
703,-0.400000,-0.020800,,
704,-0.400000,-0.019200,,
705,-0.400000,-0.019200,,
706,-0.400000,-0.020800,,
707,-0.400000,-0.020800,,
708,-0.400000,-0.019200,,
709,-0.400000,-0.019200,,
710,-0.400000,-0.020800,,
711,-0.400000,-0.020800,,
712,-0.400000,-0.020800,,
713,-0.400000,-0.019200,,
714,-0.400000,-0.020800,,
715,-0.400000,-0.018400,,
716,-0.400000,-0.018400,,
717,-0.400000,-0.021600,,
718,-0.400000,-0.020800,,
719,-0.400000,-0.020800,,
720,-0.400000,-0.021600,,
721,-0.400000,-0.020800,,
722,-0.400000,-0.019200,,
723,-0.400000,-0.021600,,
724,-0.400000,-0.021600,,
725,-0.400000,-0.020800,,
726,-0.400000,-0.021600,,
727,-0.400000,-0.021600,,
728,-0.400000,-0.020800,,
729,-0.400000,-0.020800,,
730,-0.400000,-0.021600,,
731,-0.400000,-0.019200,,
732,-0.400000,-0.023200,,
733,-0.400000,-0.023200,,
734,-0.400000,-0.021600,,
735,-0.400000,-0.021600,,
736,-0.400000,-0.023200,,
737,-0.400000,-0.021600,,
738,-0.400000,-0.023200,,
739,-0.400000,-0.021600,,
740,-0.400000,-0.023200,,
741,-0.400000,-0.021600,,
742,-0.400000,-0.023200,,
743,-0.400000,-0.019200,,
744,-0.400000,-0.020800,,
745,-0.400000,-0.024000,,
746,-0.400000,-0.021600,,
747,-0.400000,-0.021600,,
748,-0.560000,-0.021600,,
749,-0.400000,-0.023200,,
750,-0.560000,-0.021600,,
751,-0.560000,-0.024000,,
752,-0.400000,-0.023200,,
753,-0.560000,-0.023200,,
754,-0.560000,-0.023200,,
755,-0.560000,-0.023200,,
756,-0.560000,-0.021600,,
757,-0.560000,-0.021600,,
758,-0.560000,-0.023200,,
759,-0.560000,-0.023200,,
760,-0.560000,-0.024000,,
761,-0.560000,-0.023200,,
762,-0.560000,-0.020800,,
763,-0.560000,-0.023200,,
764,-0.560000,-0.024000,,
765,-0.560000,-0.023200,,
766,-0.560000,-0.024000,,
767,-0.560000,-0.024000,,
768,-0.560000,-0.023200,,
769,-0.560000,-0.021600,,
770,-0.560000,-0.023200,,
771,-0.560000,-0.021600,,
772,-0.560000,-0.025600,,
773,-0.560000,-0.024000,,
774,-0.560000,-0.021600,,
775,-0.560000,-0.021600,,
776,-0.560000,-0.023200,,
777,-0.560000,-0.023200,,
778,-0.560000,-0.021600,,
779,-0.560000,-0.024000,,
780,-0.560000,-0.023200,,
781,-0.560000,-0.021600,,
782,-0.560000,-0.020800,,
783,-0.560000,-0.021600,,
784,-0.560000,-0.024000,,
785,-0.560000,-0.025600,,
786,-0.560000,-0.023200,,
787,-0.560000,-0.023200,,
788,-0.560000,-0.023200,,
789,-0.560000,-0.023200,,
790,-0.560000,-0.021600,,
791,-0.560000,-0.025600,,
792,-0.560000,-0.024000,,
793,-0.560000,-0.023200,,
794,-0.560000,-0.023200,,
795,-0.560000,-0.021600,,
796,-0.560000,-0.024000,,
797,-0.560000,-0.024000,,
798,-0.560000,-0.024000,,
799,-0.560000,-0.021600,,
800,-0.560000,-0.024000,,
801,-0.560000,-0.021600,,
802,-0.560000,-0.023200,,
803,-0.560000,-0.025600,,
804,-0.560000,-0.024000,,
805,-0.560000,-0.024000,,
806,-0.640000,-0.024000,,
807,-0.560000,-0.024000,,
808,-0.640000,-0.023200,,
809,-0.640000,-0.025600,,
810,-0.640000,-0.024000,,
811,-0.560000,-0.023200,,
812,-0.640000,-0.023200,,
813,-0.640000,-0.023200,,
814,-0.640000,-0.023200,,
815,-0.640000,-0.023200,,
816,-0.640000,-0.024000,,
817,-0.640000,-0.025600,,
818,-0.640000,-0.024000,,
819,-0.640000,-0.024000,,
820,-0.640000,-0.024000,,
821,-0.640000,-0.025600,,
822,-0.640000,-0.024000,,
823,-0.640000,-0.025600,,
824,-0.640000,-0.024000,,
825,-0.640000,-0.024000,,
826,-0.640000,-0.023200,,
827,-0.640000,-0.023200,,
828,-0.640000,-0.024000,,
829,-0.640000,-0.024000,,
830,-0.640000,-0.025600,,
831,-0.640000,-0.024000,,
832,-0.640000,-0.023200,,
833,-0.640000,-0.025600,,
834,-0.640000,-0.026400,,
835,-0.640000,-0.023200,,
836,-0.640000,-0.025600,,
837,-0.640000,-0.026400,,
838,-0.640000,-0.025600,,
839,-0.640000,-0.023200,,
840,-0.640000,-0.024000,,
841,-0.640000,-0.025600,,
842,-0.640000,-0.028000,,
843,-0.640000,-0.025600,,
844,-0.640000,-0.025600,,
845,-0.640000,-0.028000,,
846,-0.640000,-0.026400,,
847,-0.640000,-0.025600,,
848,-0.640000,-0.025600,,
849,-0.640000,-0.028000,,
850,-0.640000,-0.026400,,
851,-0.640000,-0.026400,,
852,-0.640000,-0.024000,,
853,-0.640000,-0.025600,,
854,-0.640000,-0.026400,,
855,-0.640000,-0.026400,,
856,-0.640000,-0.025600,,
857,-0.640000,-0.026400,,
858,-0.640000,-0.028000,,
859,-0.640000,-0.026400,,
860,-0.640000,-0.025600,,
861,-0.640000,-0.024000,,
862,-0.640000,-0.026400,,
863,-0.640000,-0.028000,,
864,-0.640000,-0.025600,,
865,-0.640000,-0.021600,,
866,-0.640000,-0.025600,,
867,-0.640000,-0.026400,,
868,-0.800000,-0.025600,,
869,-0.800000,-0.025600,,
870,-0.800000,-0.028000,,
871,-0.800000,-0.026400,,
872,-0.800000,-0.028000,,
873,-0.800000,-0.025600,,
874,-0.800000,-0.026400,,
875,-0.800000,-0.030400,,
876,-0.800000,-0.028800,,
877,-0.800000,-0.026400,,
878,-0.800000,-0.025600,,
879,-0.800000,-0.028000,,
880,-0.800000,-0.025600,,
881,-0.800000,-0.026400,,
882,-0.800000,-0.025600,,
883,-0.800000,-0.028000,,
884,-0.800000,-0.028800,,
885,-0.800000,-0.026400,,
886,-0.800000,-0.025600,,
887,-0.800000,-0.025600,,
888,-0.800000,-0.028800,,
889,-0.800000,-0.028000,,
890,-0.800000,-0.028000,,
891,-0.800000,-0.028000,,
892,-0.800000,-0.028800,,
893,-0.800000,-0.028000,,
894,-0.800000,-0.026400,,
895,-0.800000,-0.026400,,
896,-0.800000,-0.028800,,
897,-0.800000,-0.028800,,
898,-0.800000,-0.028000,,
899,-0.800000,-0.026400,,
900,-0.800000,-0.028000,,
901,-0.800000,-0.026400,,
902,-0.800000,-0.026400,,
903,-0.800000,-0.028800,,
904,-0.800000,-0.028800,,
