X,CH1,CH2,Start,Increment
Sequence,Volt,Volt,-0.0115600000,0.0000010000
8454,1.760000,0.006400,,
8455,1.760000,0.006400,,
8456,1.760000,0.006400,,
8457,1.760000,0.008000,,
8458,1.760000,0.006800,,
8459,1.760000,0.006400,,
8460,1.760000,0.006400,,
8461,1.760000,0.006400,,
8462,1.760000,0.006400,,
8463,1.760000,0.005600,,
8464,1.760000,0.006800,,
8465,1.760000,0.005600,,
8466,1.760000,0.005600,,
8467,1.760000,0.005600,,
8468,1.760000,0.005600,,
8469,1.760000,0.006800,,
8470,1.760000,0.006800,,
8471,1.760000,0.007600,,
8472,1.760000,0.006400,,
8473,1.760000,0.006400,,
8474,1.760000,0.006800,,
8475,1.760000,0.006800,,
8476,1.760000,0.006800,,
8477,1.760000,0.007600,,
8478,1.760000,0.006800,,
8479,1.760000,0.007600,,
8480,1.760000,0.008000,,
8481,1.760000,0.006800,,
8482,1.760000,0.008800,,
8483,1.760000,0.007600,,
8484,1.760000,0.008800,,
8485,1.760000,0.007600,,
8486,1.760000,0.006800,,
8487,1.760000,0.008800,,
8488,1.760000,0.006400,,
8489,1.760000,0.008000,,
8490,1.760000,0.007600,,
8491,1.760000,0.006800,,
8492,1.760000,0.006400,,
8493,1.760000,0.007600,,
8494,1.760000,0.007600,,
8495,1.760000,0.007600,,
8496,1.760000,0.008800,,
8497,1.760000,0.006800,,
8498,1.760000,0.006400,,
8499,1.760000,0.006400,,
8500,1.760000,0.008000,,
8501,1.760000,0.006400,,
8502,1.760000,0.007600,,
8503,1.760000,0.008000,,
8504,1.760000,0.006800,,
8505,1.760000,0.006400,,
8506,1.760000,0.006800,,
8507,1.760000,0.009200,,
8508,1.760000,0.006800,,
8509,1.760000,0.006800,,
8510,1.760000,0.006800,,
8511,1.760000,0.006400,,
8512,1.760000,0.006400,,
8513,1.760000,0.007600,,
8514,1.760000,0.008800,,
8515,1.760000,0.005600,,
8516,1.760000,0.005600,,
8517,1.760000,0.006800,,
8518,1.760000,0.005600,,
8519,1.760000,0.004400,,
8520,1.760000,0.006800,,
8521,1.760000,0.006800,,
8522,1.760000,0.005200,,
8523,1.760000,0.006400,,
8524,1.760000,0.005600,,
8525,1.760000,0.005200,,
8526,1.760000,0.003200,,
8527,1.760000,0.005600,,
8528,1.760000,0.006800,,
8529,1.760000,0.004400,,
8530,1.760000,0.006400,,
8531,1.760000,0.006400,,
8532,1.760000,0.005600,,
8533,1.760000,0.002800,,
8534,1.600000,0.004400,,
8535,1.600000,0.005600,,
8536,1.600000,0.004400,,
8537,1.600000,0.004400,,
8538,1.600000,0.005600,,
8539,1.600000,0.004400,,
8540,1.600000,0.004000,,
8541,1.600000,0.005200,,
8542,1.600000,0.006400,,
8543,1.600000,0.006400,,
8544,1.600000,0.005200,,
8545,1.600000,0.006800,,
8546,1.600000,0.004400,,
8547,1.600000,0.006400,,
8548,1.600000,0.005600,,
8549,1.600000,0.006400,,
8550,1.600000,0.006400,,
8551,1.600000,0.005600,,
8552,1.600000,0.006400,,
8553,1.600000,0.005200,,
8554,1.600000,0.005600,,
8555,1.600000,0.004400,,
8556,1.600000,0.005600,,
8557,1.600000,0.006400,,
8558,1.600000,0.005200,,
8559,1.600000,0.005200,,
8560,1.600000,0.006400,,
8561,1.600000,0.006800,,
8562,1.600000,0.005200,,
8563,1.600000,0.006800,,
8564,1.600000,0.005200,,
8565,1.600000,0.005600,,
8566,1.600000,0.004000,,
8567,1.600000,0.005600,,
8568,1.600000,0.005600,,
8569,1.600000,0.004000,,
8570,1.600000,0.005600,,
8571,1.600000,0.006400,,
8572,1.600000,0.005600,,
8573,1.600000,0.004400,,
8574,1.600000,0.005200,,
8575,1.600000,0.004400,,
8576,1.600000,0.005600,,
8577,1.600000,0.005200,,
8578,1.600000,0.005600,,
8579,1.600000,0.005200,,
8580,1.600000,0.003200,,
8581,1.600000,0.005200,,
8582,1.600000,0.004400,,
8583,1.600000,0.005200,,
8584,1.600000,0.004400,,
8585,1.600000,0.004400,,
8586,1.600000,0.005200,,
8587,1.600000,0.004400,,
8588,1.600000,0.005200,,
8589,1.600000,0.005600,,
8590,1.600000,0.004400,,
8591,1.600000,0.005200,,
8592,1.600000,0.004000,,
8593,1.600000,0.004000,,
8594,1.600000,0.004400,,
8595,1.600000,0.003200,,
8596,1.600000,0.005600,,
8597,1.600000,0.004400,,
8598,1.600000,0.003200,,
8599,1.600000,0.004000,,
8600,1.600000,0.004400,,
8601,1.600000,0.005600,,
8602,1.600000,0.003200,,
8603,1.600000,0.004400,,
8604,1.600000,0.004400,,
8605,1.600000,0.003200,,
8606,1.600000,0.003200,,
8607,1.600000,0.005200,,
8608,1.600000,0.004400,,
8609,1.600000,0.004400,,
8610,1.600000,0.004400,,
8611,1.600000,0.005200,,
8612,1.600000,0.004000,,
8613,1.600000,0.002000,,
8614,1.600000,0.006800,,
8615,1.600000,0.005600,,
8616,1.600000,0.004000,,
8617,1.600000,0.004400,,
8618,1.600000,0.004400,,
8619,1.600000,0.006400,,
8620,1.600000,0.004000,,
8621,1.600000,0.006400,,
8622,1.600000,0.005200,,
8623,1.600000,0.002800,,
8624,1.600000,0.003200,,
8625,1.600000,0.004400,,
8626,1.600000,0.004400,,
8627,1.600000,0.003200,,
8628,1.600000,0.006400,,
8629,1.600000,0.004000,,
8630,1.600000,0.005200,,
8631,1.600000,0.004000,,
8632,1.600000,0.005600,,
8633,1.600000,0.005600,,
8634,1.600000,0.004400,,
8635,1.600000,0.005600,,
8636,1.600000,0.004400,,
8637,1.520000,0.003200,,
8638,1.600000,0.004000,,
8639,1.520000,0.005600,,
8640,1.600000,0.004000,,
8641,1.600000,0.005600,,
8642,1.600000,0.004400,,
8643,1.520000,0.003200,,
8644,1.520000,0.003200,,
8645,1.520000,0.003200,,
8646,1.600000,0.003200,,
8647,1.520000,0.003200,,
8648,1.520000,0.004000,,
8649,1.520000,0.005600,,
8650,1.520000,0.003200,,
8651,1.520000,0.001600,,
8652,1.520000,0.004000,,
8653,1.520000,0.003200,,
8654,1.520000,0.003200,,
8655,1.520000,0.003200,,
8656,1.520000,0.004000,,
8657,1.520000,0.003200,,
8658,1.520000,0.001600,,
8659,1.520000,0.003200,,
8660,1.520000,0.004000,,
8661,1.520000,0.002000,,
8662,1.520000,0.001600,,
8663,1.520000,0.005200,,
8664,1.520000,0.001600,,
8665,1.520000,0.002000,,
8666,1.520000,0.004000,,
8667,1.520000,0.004000,,
8668,1.520000,0.002800,,
8669,1.520000,0.000400,,
8670,1.520000,0.003200,,
8671,1.520000,0.002800,,
8672,1.520000,0.002800,,
8673,1.520000,0.001600,,
8674,1.520000,0.004400,,
8675,1.520000,0.001600,,
8676,1.520000,0.000800,,
8677,1.520000,0.002800,,
8678,1.520000,0.001600,,
8679,1.520000,0.002000,,
8680,1.520000,0.000800,,
8681,1.520000,0.003200,,
8682,1.520000,0.000800,,
8683,1.520000,-0.000400,,
8684,1.520000,0.000400,,
8685,1.520000,0.001600,,
8686,1.520000,0.000800,,
8687,1.520000,0.000400,,
8688,1.520000,0.002800,,
8689,1.520000,-0.000400,,
8690,1.520000,0.000400,,
8691,1.520000,0.001600,,
8692,1.520000,0.000800,,
8693,1.520000,0.000800,,
8694,1.520000,0.002000,,
8695,1.520000,0.002000,,
8696,1.520000,0.001600,,
8697,1.520000,0.000800,,
8698,1.520000,0.000800,,
8699,1.520000,0.001600,,
8700,1.520000,0.001600,,
8701,1.520000,0.001600,,
8702,1.520000,0.001600,,
8703,1.520000,0.000800,,
8704,1.520000,-0.000800,,
8705,1.520000,0.001600,,
8706,1.520000,0.000400,,
8707,1.520000,0.002000,,
8708,1.520000,0.001600,,
8709,1.520000,0.001600,,
8710,1.520000,0.000400,,
8711,1.520000,0.001600,,
8712,1.520000,0.002800,,
8713,1.520000,0.000800,,
8714,1.520000,0.002800,,
8715,1.520000,0.002800,,
8716,1.520000,0.002000,,
8717,1.520000,0.001600,,
8718,1.520000,0.001600,,
8719,1.520000,0.003200,,
8720,1.520000,0.002000,,
8721,1.520000,0.002000,,
8722,1.520000,-0.000400,,
8723,1.520000,0.000800,,
8724,1.520000,0.000400,,
8725,1.520000,0.000400,,
8726,1.520000,0.004000,,
8727,1.520000,0.002800,,
8728,1.520000,0.001600,,
8729,1.520000,0.001600,,
8730,1.520000,0.003200,,
8731,1.520000,0.000800,,
8732,1.520000,0.001600,,
8733,1.520000,0.002000,,
8734,1.520000,0.002800,,
8735,1.520000,0.002000,,
8736,1.520000,-0.000400,,
8737,1.520000,0.002800,,
8738,1.520000,0.002000,,
8739,1.520000,0.001600,,
8740,1.520000,0.002000,,
8741,1.520000,0.002800,,
8742,1.520000,0.000400,,
8743,1.520000,0.000400,,
8744,1.520000,0.003200,,
8745,1.520000,0.002000,,
8746,1.360000,0.002800,,
8747,1.360000,0.002000,,
8748,1.360000,0.002000,,
8749,1.360000,0.002000,,
8750,1.360000,0.002000,,
8751,1.360000,0.003200,,
8752,1.360000,0.001600,,
8753,1.360000,0.001600,,
8754,1.360000,-0.000400,,
8755,1.360000,0.000400,,
8756,1.360000,0.000800,,
8757,1.360000,0.000400,,
8758,1.360000,0.002000,,
8759,1.360000,0.002000,,
8760,1.360000,0.000400,,
8761,1.360000,0.000400,,
8762,1.360000,0.000800,,
8763,1.360000,0.000800,,
8764,1.360000,0.002000,,
8765,1.360000,0.002000,,
8766,1.360000,0.001600,,
8767,1.360000,-0.000400,,
8768,1.360000,-0.000400,,
8769,1.360000,-0.000800,,
8770,1.360000,0.000800,,
8771,1.360000,0.000400,,
8772,1.360000,-0.000400,,
8773,1.360000,0.000400,,
8774,1.360000,0.000400,,
8775,1.360000,-0.000800,,
8776,1.360000,-0.000400,,
8777,1.360000,0.001600,,
8778,1.360000,-0.001200,,
8779,1.360000,0.001600,,
8780,1.360000,0.000400,,
8781,1.360000,-0.000400,,
8782,1.360000,-0.000400,,
8783,1.360000,-0.000400,,
8784,1.360000,0.002000,,
8785,1.360000,-0.000400,,
8786,1.360000,-0.000800,,
8787,1.360000,-0.001200,,
8788,1.360000,-0.000400,,
8789,1.360000,-0.000800,,
8790,1.360000,-0.000800,,
8791,1.360000,0.000800,,
8792,1.360000,-0.000800,,
8793,1.360000,-0.000400,,
8794,1.360000,-0.001200,,
8795,1.360000,0.000400,,
8796,1.360000,-0.000400,,
8797,1.360000,0.000800,,
8798,1.360000,0.000800,,
8799,1.360000,-0.000400,,
8800,1.360000,0.000400,,
8801,1.360000,-0.002000,,
8802,1.360000,-0.000400,,
8803,1.360000,-0.002000,,
8804,1.360000,-0.001200,,
8805,1.360000,0.000400,,
8806,1.360000,-0.002000,,
8807,1.360000,-0.002000,,
8808,1.360000,-0.000800,,
8809,1.360000,-0.000400,,
8810,1.360000,-0.002000,,
8811,1.360000,-0.000800,,
8812,1.360000,-0.000800,,
8813,1.360000,-0.002000,,
8814,1.360000,-0.003600,,
8815,1.360000,-0.001200,,
8816,1.360000,-0.001200,,
8817,1.360000,-0.002400,,
8818,1.360000,-0.001200,,
8819,1.360000,-0.000800,,
8820,1.360000,-0.000400,,
8821,1.360000,-0.003200,,
8822,1.360000,-0.002400,,
8823,1.360000,0.000400,,
8824,1.360000,-0.001200,,
8825,1.360000,-0.003600,,
8826,1.360000,-0.000800,,
8827,1.360000,-0.001200,,
8828,1.360000,-0.002400,,
8829,1.360000,-0.002400,,
8830,1.360000,0.000400,,
8831,1.360000,-0.000800,,
8832,1.360000,-0.003200,,
8833,1.360000,-0.003200,,
8834,1.360000,-0.001200,,
8835,1.360000,-0.000400,,
8836,1.360000,-0.003200,,
8837,1.360000,-0.001200,,
8838,1.360000,-0.001200,,
8839,1.360000,-0.002400,,
8840,1.360000,-0.003200,,
8841,1.360000,-0.003600,,
8842,1.280000,-0.002000,,
8843,1.280000,-0.003600,,
8844,1.360000,-0.002400,,
8845,1.280000,-0.002000,,
8846,1.280000,-0.001200,,
8847,1.280000,-0.002400,,
8848,1.280000,-0.002400,,
8849,1.280000,-0.002000,,
8850,1.280000,-0.002000,,
8851,1.280000,-0.001200,,
8852,1.280000,-0.000800,,
8853,1.280000,-0.001200,,
8854,1.280000,-0.003200,,
8855,1.280000,0.000400,,
8856,1.280000,-0.000800,,
8857,1.280000,-0.001200,,
8858,1.280000,-0.001200,,
8859,1.280000,-0.002000,,
8860,1.280000,-0.001200,,
8861,1.280000,-0.002400,,
8862,1.280000,-0.001200,,
8863,1.280000,-0.001200,,
8864,1.280000,-0.002400,,
8865,1.280000,-0.001200,,
8866,1.280000,-0.002000,,
8867,1.280000,-0.003200,,
8868,1.280000,-0.003600,,
8869,1.280000,-0.002400,,
8870,1.280000,-0.000800,,
8871,1.280000,-0.002000,,
8872,1.280000,-0.003200,,
8873,1.280000,-0.002400,,
8874,1.280000,-0.003200,,
8875,1.280000,-0.002400,,
8876,1.280000,-0.003200,,
8877,1.280000,-0.002000,,
8878,1.280000,-0.001200,,
8879,1.280000,-0.002400,,
8880,1.280000,-0.002400,,
8881,1.280000,-0.002000,,
8882,1.280000,-0.000800,,
8883,1.280000,-0.002400,,
8884,1.280000,-0.000400,,
8885,1.280000,-0.000800,,
8886,1.280000,-0.001200,,
8887,1.280000,-0.002400,,
8888,1.280000,-0.002400,,
8889,1.280000,-0.003200,,
8890,1.280000,-0.002400,,
8891,1.280000,-0.001200,,
8892,1.280000,-0.002400,,
8893,1.280000,-0.002400,,
8894,1.280000,-0.003200,,
8895,1.280000,-0.002000,,
8896,1.280000,-0.003200,,
8897,1.280000,-0.002000,,
8898,1.280000,-0.002000,,
8899,1.280000,-0.003600,,
8900,1.280000,-0.002400,,
8901,1.280000,-0.002400,,
8902,1.280000,-0.000800,,
8903,1.280000,-0.004400,,
8904,1.280000,-0.002400,,
8905,1.280000,-0.002000,,
8906,1.280000,-0.003200,,
8907,1.280000,-0.002400,,
8908,1.280000,-0.003200,,
8909,1.280000,0.000400,,
8910,1.280000,-0.003600,,
8911,1.280000,-0.003200,,
8912,1.280000,-0.002400,,
8913,1.280000,-0.002400,,
8914,1.280000,-0.001200,,
8915,1.280000,-0.003200,,
8916,1.280000,-0.002400,,
8917,1.280000,-0.002400,,
8918,1.280000,-0.002400,,
8919,1.280000,-0.002000,,
8920,1.280000,-0.001200,,
8921,1.280000,-0.002000,,
8922,1.280000,-0.002400,,
8923,1.280000,-0.002000,,
8924,1.280000,-0.002400,,
8925,1.280000,-0.002000,,
8926,1.280000,-0.000800,,
8927,1.280000,-0.002000,,
8928,1.280000,-0.002000,,
8929,1.280000,-0.002000,,
8930,1.280000,-0.002400,,
8931,1.280000,-0.002000,,
8932,1.120000,-0.002400,,
8933,1.120000,-0.000800,,
8934,1.120000,-0.000800,,
8935,1.120000,-0.002000,,
8936,1.280000,-0.003200,,
8937,1.120000,-0.003200,,
8938,1.120000,-0.002000,,
8939,1.120000,-0.003200,,
8940,1.120000,-0.001200,,
8941,1.120000,-0.002400,,
8942,1.120000,-0.003200,,
8943,1.120000,-0.003200,,
8944,1.120000,-0.002000,,
8945,1.120000,-0.000800,,
8946,1.120000,-0.003200,,
8947,1.120000,-0.002400,,
8948,1.120000,-0.003200,,
8949,1.120000,-0.003200,,
8950,1.120000,-0.003600,,
8951,1.120000,-0.003200,,
8952,1.120000,-0.001200,,
8953,1.120000,-0.003200,,
8954,1.120000,-0.003600,,
8955,1.120000,-0.002400,,
8956,1.120000,-0.002000,,
8957,1.120000,-0.004400,,
8958,1.120000,-0.002400,,
8959,1.120000,-0.002000,,
8960,1.120000,-0.001200,,
8961,1.120000,-0.003600,,
8962,1.120000,-0.003200,,
8963,1.120000,-0.002400,,
8964,1.120000,-0.004400,,
8965,1.120000,-0.001200,,
8966,1.120000,-0.002000,,
8967,1.120000,-0.000800,,
8968,1.120000,-0.003600,,
8969,1.120000,-0.001200,,
8970,1.120000,-0.001200,,
8971,1.120000,-0.003200,,
8972,1.120000,-0.000400,,
8973,1.120000,-0.002400,,
8974,1.120000,-0.000800,,
8975,1.120000,-0.002400,,
8976,1.120000,-0.002000,,
8977,1.120000,-0.002400,,
8978,1.120000,-0.006800,,
8979,1.120000,-0.002400,,
8980,1.120000,-0.002400,,
8981,1.120000,-0.002000,,
8982,1.120000,-0.002400,,
8983,1.120000,-0.002400,,
8984,1.120000,-0.003600,,
8985,1.120000,-0.004400,,
8986,1.120000,-0.002000,,
8987,1.120000,-0.002000,,
8988,1.120000,-0.002400,,
8989,1.120000,-0.002400,,
8990,1.120000,-0.002400,,
8991,1.120000,-0.003600,,
8992,1.120000,-0.004400,,
8993,1.120000,-0.002400,,
8994,1.120000,-0.002000,,
8995,1.120000,-0.002400,,
8996,1.120000,-0.002000,,
8997,1.120000,-0.001200,,
8998,1.120000,-0.003200,,
8999,1.120000,-0.004400,,
9000,1.120000,-0.002400,,
9001,1.120000,-0.001200,,
9002,1.120000,-0.003200,,
9003,1.120000,-0.002400,,
9004,1.120000,-0.002000,,
9005,1.120000,-0.004400,,
9006,1.120000,-0.004400,,
9007,1.120000,-0.003200,,
9008,1.120000,-0.000800,,
9009,1.120000,-0.003600,,
9010,1.120000,-0.003200,,
9011,1.120000,-0.002400,,
9012,1.120000,-0.004400,,
9013,1.120000,-0.004400,,
9014,1.120000,-0.004400,,
9015,1.120000,-0.001200,,
9016,1.120000,-0.004400,,
9017,1.120000,-0.003600,,
9018,1.120000,-0.003200,,
9019,1.120000,-0.003200,,
9020,1.120000,-0.004800,,
9021,1.120000,-0.003600,,
9022,1.040000,-0.002000,,
9023,1.040000,-0.002400,,
9024,1.040000,-0.003200,,
9025,1.040000,-0.003600,,
9026,1.040000,-0.003200,,
9027,1.040000,-0.003600,,
9028,1.040000,-0.002400,,
9029,1.040000,-0.003200,,
9030,1.040000,-0.002000,,
9031,1.040000,-0.003200,,
9032,1.040000,-0.003600,,
9033,1.040000,-0.003200,,
9034,1.040000,-0.002000,,
9035,1.040000,-0.002000,,
9036,1.040000,-0.005600,,
9037,1.040000,-0.002400,,
9038,1.040000,-0.005600,,
9039,1.040000,-0.004800,,
9040,1.040000,-0.003200,,
9041,1.040000,-0.004400,,
9042,1.040000,-0.004400,,
9043,1.040000,-0.006800,,
9044,1.040000,-0.004400,,
9045,1.040000,-0.004400,,
9046,1.040000,-0.004800,,
9047,1.040000,-0.004400,,
9048,1.040000,-0.005600,,
9049,1.040000,-0.004400,,
9050,1.040000,-0.005600,,
9051,1.040000,-0.005600,,
9052,1.040000,-0.006000,,
9053,1.040000,-0.004800,,
9054,1.040000,-0.003600,,
9055,1.040000,-0.004800,,
9056,1.040000,-0.004400,,
9057,1.040000,-0.004400,,
9058,1.040000,-0.004400,,
9059,1.040000,-0.006000,,
9060,1.040000,-0.004400,,
9061,1.040000,-0.003600,,
9062,1.040000,-0.006000,,
9063,1.040000,-0.008000,,
9064,1.040000,-0.005600,,
9065,1.040000,-0.003600,,
9066,1.040000,-0.006800,,
9067,1.040000,-0.005600,,
9068,1.040000,-0.005600,,
9069,1.040000,-0.004400,,
9070,1.040000,-0.007200,,
9071,1.040000,-0.005600,,
9072,1.040000,-0.002000,,
9073,1.040000,-0.005600,,
9074,1.040000,-0.004800,,
9075,1.040000,-0.004800,,
9076,1.040000,-0.003200,,
9077,1.040000,-0.005600,,
9078,1.040000,-0.005600,,
9079,1.040000,-0.003600,,
9080,1.040000,-0.004800,,
9081,1.040000,-0.006800,,
9082,1.040000,-0.004800,,
9083,1.040000,-0.003600,,
9084,1.040000,-0.005600,,
9085,1.040000,-0.004400,,
9086,1.040000,-0.003600,,
9087,1.040000,-0.004400,,
9088,1.040000,-0.004800,,
9089,1.040000,-0.005600,,
9090,1.040000,-0.004800,,
9091,1.040000,-0.004800,,
9092,1.040000,-0.003600,,
9093,1.040000,-0.003600,,
9094,1.040000,-0.005600,,
9095,1.040000,-0.004800,,
9096,1.040000,-0.004400,,
9097,1.040000,-0.004800,,
9098,1.040000,-0.004400,,
9099,1.040000,-0.004800,,
9100,1.040000,-0.004800,,
9101,1.040000,-0.007200,,
9102,1.040000,-0.006800,,
9103,0.880000,-0.003600,,
9104,1.040000,-0.004800,,
9105,1.040000,-0.006000,,
9106,1.040000,-0.005600,,
9107,1.040000,-0.003600,,
9108,1.040000,-0.006000,,
9109,0.880000,-0.006000,,
9110,0.880000,-0.003200,,
9111,1.040000,-0.004400,,
9112,0.880000,-0.005600,,
9113,0.880000,-0.006800,,
9114,0.880000,-0.003600,,
9115,0.880000,-0.006000,,
9116,0.880000,-0.006800,,
9117,0.880000,-0.007200,,
9118,0.880000,-0.004400,,
9119,0.880000,-0.007200,,
9120,0.880000,-0.009200,,
9121,0.880000,-0.006000,,
9122,0.880000,-0.007200,,
9123,0.880000,-0.006000,,
9124,0.880000,-0.006000,,
9125,0.880000,-0.005600,,
9126,0.880000,-0.005600,,
9127,0.880000,-0.007200,,
9128,0.880000,-0.006800,,
9129,0.880000,-0.006000,,
9130,0.880000,-0.005600,,
9131,0.880000,-0.008400,,
9132,0.880000,-0.006000,,
9133,0.880000,-0.008000,,
9134,0.880000,-0.008000,,
9135,0.880000,-0.006000,,
9136,0.880000,-0.007200,,
9137,0.880000,-0.006000,,
9138,0.880000,-0.006800,,
9139,0.880000,-0.006000,,
9140,0.880000,-0.008400,,
9141,0.880000,-0.007200,,
9142,0.880000,-0.006800,,
9143,0.880000,-0.006800,,
9144,0.880000,-0.005600,,
9145,0.880000,-0.007200,,
9146,0.880000,-0.004800,,
9147,0.880000,-0.007200,,
9148,0.880000,-0.006800,,
9149,0.880000,-0.006000,,
9150,0.880000,-0.004400,,
9151,0.880000,-0.005600,,
9152,0.880000,-0.006800,,
9153,0.880000,-0.004800,,
9154,0.880000,-0.005600,,
9155,0.880000,-0.006800,,
9156,0.880000,-0.006800,,
9157,0.880000,-0.005600,,
9158,0.880000,-0.006000,,
9159,0.880000,-0.006800,,
9160,0.880000,-0.007200,,
9161,0.880000,-0.005600,,
9162,0.880000,-0.007200,,
9163,0.880000,-0.008000,,
9164,0.880000,-0.004800,,
9165,0.880000,-0.004400,,
9166,0.880000,-0.006000,,
9167,0.880000,-0.006000,,
9168,0.880000,-0.004800,,
9169,0.880000,-0.005600,,
9170,0.880000,-0.005600,,
9171,0.880000,-0.006000,,
9172,0.880000,-0.004400,,
9173,0.880000,-0.005600,,
9174,0.880000,-0.006000,,
9175,0.880000,-0.007200,,
9176,0.880000,-0.005600,,
9177,0.880000,-0.006800,,
9178,0.880000,-0.008000,,
9179,0.880000,-0.006000,,
9180,0.880000,-0.007200,,
9181,0.880000,-0.005600,,
9182,0.880000,-0.006800,,
9183,0.880000,-0.007200,,
9184,0.880000,-0.004400,,
9185,0.880000,-0.004800,,
9186,0.880000,-0.006000,,
9187,0.880000,-0.007200,,
9188,0.880000,-0.006800,,
9189,0.880000,-0.007200,,
9190,0.880000,-0.005600,,
9191,0.880000,-0.007200,,
9192,0.880000,-0.006000,,
9193,0.800000,-0.006800,,
9194,0.880000,-0.008400,,
9195,0.800000,-0.006000,,
9196,0.800000,-0.006000,,
9197,0.800000,-0.004800,,
9198,0.800000,-0.006800,,
9199,0.800000,-0.006000,,
9200,0.800000,-0.006800,,
9201,0.800000,-0.007200,,
9202,0.800000,-0.007200,,
9203,0.800000,-0.007200,,
9204,0.800000,-0.005600,,
9205,0.800000,-0.006000,,
9206,0.800000,-0.004400,,
9207,0.800000,-0.006800,,
9208,0.800000,-0.006000,,
9209,0.800000,-0.006000,,
9210,0.800000,-0.007200,,
9211,0.800000,-0.006800,,
9212,0.800000,-0.006000,,
9213,0.800000,-0.008400,,
9214,0.800000,-0.008000,,
9215,0.800000,-0.008000,,
9216,0.800000,-0.007200,,
9217,0.800000,-0.006000,,
9218,0.800000,-0.008400,,
9219,0.800000,-0.008000,,
9220,0.800000,-0.007200,,
9221,0.800000,-0.007200,,
9222,0.800000,-0.007200,,
9223,0.800000,-0.006000,,
9224,0.800000,-0.006000,,
9225,0.800000,-0.006000,,
9226,0.800000,-0.008400,,
9227,0.800000,-0.007200,,
9228,0.800000,-0.006800,,
9229,0.800000,-0.008400,,
9230,0.800000,-0.007200,,
9231,0.800000,-0.007200,,
9232,0.800000,-0.006800,,
9233,0.800000,-0.009200,,
9234,0.800000,-0.008400,,
9235,0.800000,-0.006000,,
9236,0.800000,-0.006800,,
9237,0.800000,-0.008400,,
9238,0.800000,-0.008000,,
9239,0.800000,-0.006000,,
9240,0.800000,-0.010400,,
9241,0.800000,-0.007200,,
9242,0.800000,-0.006000,,
9243,0.800000,-0.006800,,
9244,0.800000,-0.006000,,
9245,0.800000,-0.007200,,
9246,0.800000,-0.006800,,
9247,0.800000,-0.008400,,
9248,0.800000,-0.007200,,
9249,0.800000,-0.008000,,
9250,0.800000,-0.006800,,
9251,0.800000,-0.008000,,
9252,0.800000,-0.006000,,
9253,0.800000,-0.008400,,
9254,0.800000,-0.008400,,
9255,0.800000,-0.006800,,
9256,0.800000,-0.007200,,
9257,0.800000,-0.006800,,
9258,0.800000,-0.009200,,
9259,0.800000,-0.008000,,
9260,0.800000,-0.007200,,
9261,0.800000,-0.008400,,
9262,0.800000,-0.008000,,
9263,0.800000,-0.008000,,
9264,0.800000,-0.010400,,
9265,0.800000,-0.009600,,
9266,0.800000,-0.009200,,
9267,0.800000,-0.007200,,
9268,0.800000,-0.008000,,
9269,0.800000,-0.008400,,
9270,0.800000,-0.007200,,
9271,0.800000,-0.008400,,
9272,0.800000,-0.009200,,
9273,0.640000,-0.009600,,
9274,0.640000,-0.008000,,
9275,0.640000,-0.008000,,
9276,0.640000,-0.007200,,
9277,0.640000,-0.008400,,
9278,0.640000,-0.008000,,
9279,0.640000,-0.008000,,
9280,0.640000,-0.009200,,
9281,0.640000,-0.005600,,
9282,0.640000,-0.008000,,
9283,0.640000,-0.007200,,
9284,0.640000,-0.008400,,
9285,0.640000,-0.008000,,
9286,0.640000,-0.008400,,
9287,0.640000,-0.008400,,
9288,0.640000,-0.008400,,
9289,0.640000,-0.008000,,
9290,0.640000,-0.007200,,
9291,0.640000,-0.008400,,
9292,0.640000,-0.007200,,
9293,0.640000,-0.009200,,
9294,0.640000,-0.008000,,
9295,0.640000,-0.008400,,
9296,0.640000,-0.008400,,
9297,0.640000,-0.009200,,
9298,0.640000,-0.010400,,
9299,0.640000,-0.009600,,
9300,0.640000,-0.009200,,
9301,0.640000,-0.009200,,
9302,0.640000,-0.008000,,
9303,0.640000,-0.008400,,
9304,0.640000,-0.009600,,
9305,0.640000,-0.008400,,
9306,0.640000,-0.009200,,
9307,0.640000,-0.009200,,
9308,0.640000,-0.009200,,
9309,0.640000,-0.007200,,
9310,0.640000,-0.007200,,
9311,0.640000,-0.009600,,
9312,0.640000,-0.010400,,
9313,0.640000,-0.008400,,
9314,0.640000,-0.009200,,
9315,0.640000,-0.010400,,
9316,0.640000,-0.008400,,
9317,0.640000,-0.009600,,
9318,0.640000,-0.008400,,
9319,0.640000,-0.010400,,
9320,0.640000,-0.009600,,
9321,0.640000,-0.007200,,
9322,0.640000,-0.009600,,
9323,0.640000,-0.009200,,
9324,0.640000,-0.008400,,
9325,0.640000,-0.008400,,
9326,0.640000,-0.011600,,
9327,0.640000,-0.010800,,
9328,0.640000,-0.010400,,
9329,0.640000,-0.009600,,
9330,0.640000,-0.010800,,
9331,0.640000,-0.010800,,
9332,0.640000,-0.008000,,
9333,0.640000,-0.011600,,
9334,0.640000,-0.010400,,
9335,0.640000,-0.009600,,
9336,0.640000,-0.009200,,
9337,0.640000,-0.009600,,
9338,0.640000,-0.011600,,
9339,0.640000,-0.008400,,
9340,0.640000,-0.011600,,
9341,0.640000,-0.009200,,
9342,0.640000,-0.009200,,
9343,0.640000,-0.009200,,
9344,0.640000,-0.010400,,
9345,0.640000,-0.009600,,
