X,CH1,CH2,Start,Increment,,Max,Min,Amp
282,0.160000,-0.008000,,,,,,
283,0.160000,-0.007200,,,,,,
284,0.160000,-0.008000,,,,,,
285,0.160000,-0.006800,,,,,,
286,0.160000,-0.008000,,,,,,
287,0.160000,-0.006800,,,,,,
288,0.160000,-0.006000,,,,,,
289,0.160000,-0.006000,,,,,,
290,0.160000,-0.005600,,,,,,
291,0.160000,-0.007200,,,,,,
292,0.160000,-0.008400,,,,,,
293,0.160000,-0.009200,,,,,,
294,0.160000,-0.006800,,,,,,
295,0.160000,-0.004800,,,,,,
296,0.160000,-0.006000,,,,,,
297,0.160000,-0.008400,,,,,,
298,0.160000,-0.008400,,,,,,
299,0.160000,-0.008000,,,,,,
300,0.160000,-0.009600,,,,,,
301,0.160000,-0.006800,,,,,,
302,0.160000,-0.007200,,,,,,
303,0.160000,-0.008400,,,,,,
304,0.160000,-0.009200,,,,,,
305,0.160000,-0.007200,,,,,,
306,0.160000,-0.007200,,,,,,
307,0.160000,-0.010400,,,,,,
308,0.160000,-0.009200,,,,,,
309,0.160000,-0.007200,,,,,,
310,0.160000,-0.004800,,,,,,
311,0.160000,-0.008400,,,,,,
312,0.160000,-0.008000,,,,,,
313,0.160000,-0.008000,,,,,,
314,0.160000,-0.008000,,,,,,
315,0.160000,-0.007200,,,,,,
316,0.160000,-0.004800,,,,,,
317,0.160000,-0.005600,,,,,,
318,0.160000,-0.008000,,,,,,
319,0.160000,-0.007200,,,,,,
320,0.160000,-0.007200,,,,,,
321,0.160000,-0.004800,,,,,,
322,0.160000,-0.006800,,,,,,
323,0.160000,-0.008000,,,,,,
324,0.160000,-0.008000,,,,,,
325,0.160000,-0.006000,,,,,,
326,0.160000,-0.008000,,,,,,
327,0.160000,-0.008400,,,,,,
328,0.160000,-0.006800,,,,,,
329,0.160000,-0.009600,,,,,,
330,0.160000,-0.008000,,,,,,
331,0.160000,-0.006800,,,,,,
332,0.160000,-0.008000,,,,,,
333,0.080000,-0.009600,,,,,,
334,0.160000,-0.008400,,,,,,
335,0.160000,-0.008400,,,,,,
336,0.080000,-0.006800,,,,,,
337,0.160000,-0.006800,,,,,,
338,0.080000,-0.009200,,,,,,
339,0.160000,-0.009200,,,,,,
340,0.080000,-0.009200,,,,,,
341,0.080000,-0.009200,,,,,,
342,0.080000,-0.008000,,,,,,
343,0.080000,-0.008000,,,,,,
344,0.080000,-0.010400,,,,,,
345,0.080000,-0.008400,,,,,,
346,0.080000,-0.008400,,,,,,
347,0.080000,-0.009200,,,,,,
348,0.080000,-0.008000,,,,,,
349,0.080000,-0.008000,,,,,,
350,0.080000,-0.009200,,,,,,
351,0.080000,-0.008400,,,,,,
352,0.080000,-0.007200,,,,,,
353,0.080000,-0.009600,,,,,,
354,0.080000,-0.009600,,,,,,
355,0.080000,-0.010800,,,,,,
356,0.080000,-0.007200,,,,,,
357,0.080000,-0.008000,,,,,,
358,0.080000,-0.008000,,,,,,
359,0.080000,-0.009200,,,,,,
360,0.080000,-0.010400,,,,,,
361,0.080000,-0.008400,,,,,,
362,0.080000,-0.008400,,,,,,
363,0.080000,-0.007200,,,,,,
364,0.080000,-0.008000,,,,,,
365,0.080000,-0.010400,,,,,,
366,0.080000,-0.010800,,,,,,
367,0.080000,-0.008000,,,,,,
368,0.080000,-0.008400,,,,,,
369,0.080000,-0.009200,,,,,,
370,0.080000,-0.006800,,,,,,
371,0.080000,-0.009200,,,,,,
372,0.080000,-0.007200,,,,,,
373,0.080000,-0.008000,,,,,,
374,0.080000,-0.008000,,,,,,
375,0.080000,-0.009200,,,,,,
376,0.080000,-0.007200,,,,,,
377,0.080000,-0.006800,,,,,,
378,0.080000,-0.005600,,,,,,
379,0.080000,-0.006000,,,,,,
380,0.080000,-0.009600,,,,,,
381,0.080000,-0.008000,,,,,,
382,0.080000,-0.007200,,,,,,
383,0.080000,-0.007200,,,,,,
384,0.080000,-0.006800,,,,,,
385,0.080000,-0.006800,,,,,,
386,0.080000,-0.009200,,,,,,
387,0.080000,-0.008000,,,,,,
388,0.080000,-0.008400,,,,,,
389,0.080000,-0.009200,,,,,,
390,0.080000,-0.009600,,,,,,
391,0.080000,-0.009200,,,,,,
392,0.080000,-0.006000,,,,,,
393,0.080000,-0.009200,,,,,,
394,0.080000,-0.009200,,,,,,
395,0.080000,-0.010400,,,,,,
396,0.080000,-0.008400,,,,,,
397,0.080000,-0.008000,,,,,,
398,0.080000,-0.007200,,,,,,
399,0.080000,-0.008000,,,,,,
400,0.080000,-0.008400,,,,,,
401,0.080000,-0.009600,,,,,,
402,0.080000,-0.008000,,,,,,
403,0.080000,-0.007200,,,,,,
404,0.080000,-0.010400,,,,,,
405,0.080000,-0.008400,,,,,,
406,0.080000,-0.009200,,,,,,
407,0.080000,-0.008400,,,,,,
408,0.080000,-0.009600,,,,,,
409,0.080000,-0.008400,,,,,,
410,0.080000,-0.010400,,,,,,
411,0.080000,-0.010400,,,,,,
412,0.080000,-0.008400,,,,,,
413,0.080000,-0.007200,,,,,,
414,0.080000,-0.009600,,,,,,
415,0.080000,-0.010400,,,,,,
416,0.080000,-0.009600,,,,,,
417,0.080000,-0.010400,,,,,,
418,0.080000,-0.008000,,,,,,
419,0.080000,-0.010800,,,,,,
420,0.080000,-0.009200,,,,,,
421,0.080000,-0.009200,,,,,,
422,0.080000,-0.010400,,,,,,
423,0.080000,-0.010400,,,,,,
424,0.080000,-0.010400,,,,,,
425,0.080000,-0.010400,,,,,,
426,0.080000,-0.010400,,,,,,
427,-0.080000,-0.008400,,,,,,
428,0.080000,-0.010800,,,,,,
429,-0.080000,-0.011600,,,,,,
430,0.080000,-0.010400,,,,,,
431,0.080000,-0.008000,,,,,,
432,0.080000,-0.010800,,,,,,
433,-0.080000,-0.010400,,,,,,
434,0.080000,-0.009600,,,,,,
435,-0.080000,-0.009600,,,,,,
436,-0.080000,-0.009200,,,,,,
437,-0.080000,-0.011600,,,,,,
438,-0.080000,-0.010400,,,,,,
439,-0.080000,-0.008000,,,,,,
440,-0.080000,-0.009200,,,,,,
441,-0.080000,-0.010400,,,,,,
442,-0.080000,-0.009600,,,,,,
443,-0.080000,-0.010800,,,,,,
444,-0.080000,-0.010800,,,,,,
445,-0.080000,-0.006800,,,,,,
446,-0.080000,-0.009600,,,,,,
447,-0.080000,-0.009600,,,,,,
448,-0.080000,-0.008400,,,,,,
449,-0.080000,-0.009200,,,,,,
450,-0.080000,-0.009600,,,,,,
451,-0.080000,-0.009600,,,,,,
452,-0.080000,-0.009200,,,,,,
453,-0.080000,-0.006000,,,,,,
454,-0.080000,-0.006000,,,,,,
455,-0.080000,-0.009600,,,,,,
456,-0.080000,-0.008400,,,,,,
457,-0.080000,-0.009200,,,,,,
458,-0.080000,-0.008400,,,,,,
459,-0.080000,-0.009200,,,,,,
460,-0.080000,-0.008000,,,,,,
461,-0.080000,-0.008400,,,,,,
462,-0.080000,-0.008400,,,,,,
463,-0.080000,-0.008400,,,,,,
464,-0.080000,-0.009600,,,,,,
465,-0.080000,-0.010800,,,,,,
466,-0.080000,-0.010800,,,,,,
467,-0.080000,-0.007200,,,,,,
468,-0.080000,-0.008400,,,,,,
469,-0.080000,-0.009600,,,,,,
470,-0.080000,-0.009200,,,,,,
471,-0.080000,-0.010400,,,,,,
472,-0.080000,-0.007200,,,,,,
473,-0.080000,-0.008000,,,,,,
474,-0.080000,-0.008000,,,,,,
475,-0.080000,-0.008000,,,,,,
476,-0.080000,-0.009200,,,,,,
477,-0.080000,-0.008400,,,,,,
478,-0.080000,-0.007200,,,,,,
479,-0.080000,-0.007200,,,,,,
480,-0.080000,-0.010400,,,,,,
481,-0.080000,-0.008400,,,,,,
482,-0.080000,-0.008400,,,,,,
483,-0.080000,-0.010400,,,,,,
484,-0.080000,-0.008400,,,,,,
485,-0.080000,-0.010400,,,,,,
486,-0.080000,-0.010400,,,,,,
487,-0.080000,-0.008400,,,,,,
488,-0.080000,-0.007200,,,,,,
489,-0.080000,-0.009600,,,,,,
490,-0.080000,-0.009600,,,,,,
491,-0.080000,-0.009200,,,,,,
492,-0.080000,-0.008400,,,,,,
493,-0.080000,-0.006800,,,,,,
494,-0.080000,-0.008400,,,,,,
495,-0.080000,-0.008000,,,,,,
496,-0.080000,-0.008000,,,,,,
497,-0.080000,-0.010400,,,,,,
498,-0.080000,-0.008400,,,,,,
499,-0.080000,-0.009200,,,,,,
500,-0.080000,-0.010400,,,,,,
501,-0.080000,-0.009200,,,,,,
502,-0.080000,-0.007200,,,,,,
503,-0.080000,-0.008000,,,,,,
504,-0.080000,-0.010400,,,,,,
505,-0.080000,-0.010800,,,,,,
506,-0.080000,-0.010400,,,,,,
507,-0.080000,-0.009600,,,,,,
508,-0.080000,-0.008400,,,,,,
509,-0.080000,-0.009200,,,,,,
510,-0.080000,-0.009200,,,,,,
511,-0.080000,-0.010800,,,,,,
512,-0.080000,-0.010800,,,,,,
513,-0.080000,-0.008000,,,,,,
514,-0.080000,-0.009200,,,,,,
515,-0.080000,-0.008400,,,,,,
516,-0.080000,-0.009200,,,,,,
517,-0.080000,-0.007200,,,,,,
518,-0.080000,-0.007200,,,,,,
519,-0.080000,-0.009600,,,,,,
520,-0.080000,-0.009200,,,,,,
521,-0.080000,-0.009200,,,,,,
522,-0.080000,-0.008400,,,,,,
523,-0.080000,-0.008400,,,,,,
524,-0.080000,-0.008400,,,,,,
525,-0.080000,-0.009600,,,,,,
526,-0.080000,-0.011600,,,,,,
527,-0.080000,-0.009200,,,,,,
528,-0.080000,-0.009200,,,,,,
529,-0.160000,-0.007200,,,,,,
530,-0.160000,-0.009200,,,,,,
531,-0.160000,-0.011600,,,,,,
532,-0.160000,-0.007200,,,,,,
533,-0.080000,-0.008400,,,,,,
534,-0.160000,-0.010400,,,,,,
535,-0.160000,-0.008000,,,,,,
536,-0.160000,-0.009600,,,,,,
537,-0.160000,-0.009200,,,,,,
538,-0.160000,-0.009600,,,,,,
539,-0.160000,-0.008400,,,,,,
540,-0.160000,-0.009200,,,,,,
541,-0.160000,-0.011600,,,,,,
542,-0.160000,-0.009200,,,,,,
543,-0.160000,-0.008400,,,,,,
544,-0.160000,-0.009200,,,,,,
545,-0.160000,-0.008400,,,,,,
546,-0.160000,-0.010400,,,,,,
547,-0.160000,-0.010800,,,,,,
548,-0.160000,-0.010400,,,,,,
549,-0.160000,-0.008000,,,,,,
550,-0.160000,-0.008400,,,,,,
551,-0.160000,-0.009200,,,,,,
552,-0.160000,-0.011600,,,,,,
553,-0.160000,-0.010400,,,,,,
554,-0.160000,-0.008400,,,,,,
555,-0.160000,-0.009600,,,,,,
556,-0.160000,-0.007200,,,,,,
557,-0.160000,-0.009200,,,,,,
558,-0.160000,-0.010400,,,,,,
559,-0.160000,-0.010400,,,,,,
560,-0.160000,-0.009200,,,,,,
561,-0.160000,-0.008000,,,,,,
562,-0.160000,-0.011600,,,,,,
563,-0.160000,-0.008400,,,,,,
564,-0.160000,-0.008400,,,,,,
565,-0.160000,-0.010400,,,,,,
566,-0.160000,-0.009200,,,,,,
567,-0.160000,-0.011600,,,,,,
568,-0.160000,-0.012000,,,,,,
569,-0.160000,-0.009600,,,,,,
570,-0.160000,-0.009200,,,,,,
571,-0.160000,-0.007200,,,,,,
572,-0.160000,-0.009600,,,,,,
573,-0.160000,-0.010400,,,,,,
574,-0.160000,-0.010400,,,,,,
575,-0.160000,-0.009600,,,,,,
576,-0.160000,-0.008400,,,,,,
577,-0.160000,-0.009600,,,,,,
578,-0.160000,-0.009600,,,,,,
579,-0.160000,-0.009600,,,,,,
580,-0.160000,-0.009200,,,,,,
581,-0.160000,-0.010400,,,,,,
582,-0.160000,-0.009600,,,,,,
583,-0.160000,-0.010800,,,,,,
584,-0.160000,-0.010400,,,,,,
585,-0.160000,-0.006800,,,,,,
586,-0.160000,-0.009600,,,,,,
587,-0.160000,-0.010800,,,,,,
588,-0.160000,-0.009600,,,,,,
589,-0.160000,-0.008400,,,,,,
590,-0.160000,-0.010400,,,,,,
591,-0.160000,-0.010400,,,,,,
592,-0.160000,-0.010400,,,,,,
593,-0.160000,-0.010400,,,,,,
594,-0.160000,-0.009600,,,,,,
595,-0.160000,-0.012000,,,,,,
596,-0.160000,-0.010400,,,,,,
597,-0.160000,-0.010800,,,,,,
598,-0.160000,-0.009200,,,,,,
599,-0.160000,-0.008000,,,,,,
600,-0.160000,-0.012000,,,,,,
601,-0.160000,-0.012000,,,,,,
602,-0.160000,-0.011600,,,,,,
603,-0.160000,-0.010800,,,,,,
604,-0.160000,-0.009600,,,,,,
605,-0.160000,-0.010400,,,,,,
606,-0.160000,-0.010800,,,,,,
607,-0.160000,-0.010800,,,,,,
608,-0.160000,-0.009600,,,,,,
609,-0.160000,-0.011600,,,,,,
610,-0.160000,-0.010400,,,,,,
611,-0.160000,-0.012000,,,,,,
612,-0.160000,-0.010800,,,,,,
613,-0.160000,-0.010800,,,,,,
614,-0.160000,-0.010800,,,,,,
615,-0.160000,-0.009600,,,,,,
616,-0.160000,-0.013200,,,,,,
617,-0.160000,-0.011600,,,,,,
618,-0.320000,-0.009600,,,,,,
619,-0.160000,-0.009200,,,,,,
620,-0.160000,-0.010400,,,,,,
621,-0.160000,-0.010400,,,,,,
622,-0.160000,-0.011600,,,,,,
623,-0.160000,-0.012800,,,,,,
624,-0.160000,-0.009600,,,,,,
625,-0.160000,-0.010800,,,,,,
626,-0.160000,-0.012000,,,,,,
627,-0.160000,-0.010800,,,,,,
628,-0.320000,-0.009600,,,,,,
629,-0.160000,-0.010400,,,,,,
630,-0.160000,-0.012000,,,,,,
631,-0.320000,-0.010800,,,,,,
632,-0.160000,-0.010400,,,,,,
633,-0.160000,-0.009600,,,,,,
634,-0.320000,-0.008400,,,,,,
635,-0.320000,-0.008400,,,,,,
636,-0.320000,-0.010400,,,,,,
637,-0.320000,-0.012800,,,,,,
638,-0.320000,-0.009200,,,,,,
639,-0.320000,-0.008400,,,,,,
640,-0.320000,-0.009600,,,,,,
641,-0.320000,-0.009200,,,,,,
642,-0.320000,-0.010800,,,,,,
643,-0.320000,-0.010400,,,,,,
644,-0.320000,-0.010400,,,,,,
645,-0.320000,-0.008400,,,,,,
646,-0.320000,-0.010400,,,,,,
647,-0.320000,-0.010400,,,,,,
648,-0.320000,-0.010400,,,,,,
649,-0.320000,-0.009600,,,,,,
650,-0.320000,-0.009200,,,,,,
651,-0.320000,-0.011600,,,,,,
652,-0.320000,-0.010800,,,,,,
653,-0.320000,-0.010400,,,,,,
654,-0.320000,-0.009200,,,,,,
655,-0.320000,-0.010400,,,,,,
656,-0.320000,-0.011600,,,,,,
657,-0.320000,-0.010800,,,,,,
658,-0.320000,-0.010400,,,,,,
659,-0.320000,-0.008000,,,,,,
660,-0.320000,-0.010400,,,,,,
661,-0.320000,-0.009200,,,,,,
662,-0.320000,-0.009600,,,,,,
663,-0.320000,-0.010400,,,,,,
664,-0.320000,-0.009200,,,,,,
665,-0.320000,-0.009600,,,,,,
666,-0.320000,-0.010400,,,,,,
667,-0.320000,-0.009600,,,,,,
668,-0.320000,-0.007200,,,,,,
669,-0.320000,-0.008400,,,,,,
670,-0.320000,-0.010400,,,,,,
671,-0.320000,-0.010400,,,,,,
672,-0.320000,-0.009200,,,,,,
673,-0.320000,-0.008000,,,,,,
674,-0.320000,-0.010400,,,,,,
675,-0.320000,-0.008000,,,,,,
676,-0.320000,-0.008400,,,,,,
677,-0.320000,-0.010400,,,,,,
678,-0.320000,-0.010400,,,,,,
679,-0.320000,-0.010400,,,,,,
680,-0.320000,-0.010400,,,,,,
681,-0.320000,-0.010400,,,,,,
682,-0.320000,-0.008400,,,,,,
683,-0.320000,-0.011600,,,,,,
684,-0.320000,-0.011600,,,,,,
685,-0.320000,-0.010800,,,,,,
686,-0.320000,-0.010800,,,,,,
687,-0.320000,-0.010800,,,,,,
688,-0.320000,-0.012000,,,,,,
689,-0.320000,-0.009200,,,,,,
690,-0.320000,-0.010400,,,,,,
691,-0.320000,-0.012000,,,,,,
692,-0.320000,-0.011600,,,,,,
693,-0.320000,-0.009600,,,,,,
694,-0.320000,-0.009200,,,,,,
695,-0.320000,-0.010800,,,,,,
696,-0.320000,-0.009200,,,,,,
697,-0.320000,-0.011600,,,,,,
698,-0.320000,-0.010400,,,,,,
699,-0.320000,-0.009600,,,,,,
700,-0.320000,-0.011600,,,,,,
701,-0.320000,-0.010800,,,,,,
702,-0.320000,-0.009600,,,,,,
703,-0.320000,-0.008000,,,,,,
704,-0.320000,-0.010400,,,,,,
705,-0.320000,-0.011600,,,,,,
706,-0.320000,-0.010800,,,,,,
707,-0.320000,-0.008400,,,,,,
708,-0.320000,-0.009200,,,,,,
709,-0.320000,-0.010400,,,,,,
710,-0.320000,-0.008000,,,,,,
711,-0.320000,-0.010400,,,,,,
712,-0.320000,-0.009600,,,,,,
713,-0.320000,-0.008400,,,,,,
714,-0.320000,-0.009600,,,,,,
715,-0.320000,-0.011600,,,,,,
