X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.156000e-02,8.000000e-07
62,1.04e+00,-3.60e-03,
63,1.04e+00,-2.40e-03,
64,1.04e+00,-4.40e-03,
65,1.04e+00,-4.40e-03,
66,1.04e+00,-5.60e-03,
67,1.04e+00,-4.40e-03,
68,8.80e-01,-4.80e-03,
69,1.04e+00,-4.40e-03,
70,8.80e-01,-5.60e-03,
71,8.80e-01,-6.00e-03,
72,1.04e+00,-6.00e-03,
73,8.80e-01,-4.80e-03,
74,8.80e-01,-2.40e-03,
75,8.80e-01,-4.80e-03,
76,8.80e-01,-4.80e-03,
77,8.80e-01,-3.60e-03,
78,8.80e-01,-4.40e-03,
79,8.80e-01,-6.00e-03,
80,8.80e-01,-6.80e-03,
81,8.80e-01,-3.60e-03,
82,8.80e-01,-3.60e-03,
83,8.80e-01,-4.40e-03,
84,8.80e-01,-4.80e-03,
85,8.80e-01,-4.40e-03,
86,8.80e-01,-6.00e-03,
87,8.80e-01,-3.20e-03,
88,8.80e-01,-3.20e-03,
89,8.80e-01,-6.00e-03,
90,8.80e-01,-5.60e-03,
91,8.80e-01,-4.40e-03,
92,8.80e-01,-4.40e-03,
93,8.80e-01,-4.80e-03,
94,8.80e-01,-4.80e-03,
95,8.80e-01,-3.20e-03,
96,8.80e-01,-3.60e-03,
97,8.80e-01,-5.60e-03,
98,8.80e-01,-4.80e-03,
99,8.80e-01,-6.80e-03,
100,8.80e-01,-5.60e-03,
101,8.80e-01,-5.60e-03,
102,8.80e-01,-4.40e-03,
103,8.80e-01,-6.80e-03,
104,8.80e-01,-7.20e-03,
105,8.80e-01,-4.40e-03,
106,8.80e-01,-4.80e-03,
107,8.80e-01,-5.60e-03,
108,8.80e-01,-4.80e-03,
109,8.80e-01,-3.60e-03,
110,8.80e-01,-5.60e-03,
111,8.80e-01,-5.60e-03,
112,8.80e-01,-4.80e-03,
113,8.80e-01,-7.20e-03,
114,8.80e-01,-4.80e-03,
115,8.80e-01,-5.60e-03,
116,8.80e-01,-6.00e-03,
117,8.80e-01,-6.80e-03,
118,8.80e-01,-4.80e-03,
119,8.80e-01,-4.80e-03,
120,8.80e-01,-4.80e-03,
121,8.80e-01,-5.60e-03,
122,8.80e-01,-4.40e-03,
123,8.80e-01,-5.60e-03,
124,8.80e-01,-8.00e-03,
125,8.80e-01,-6.80e-03,
126,8.00e-01,-5.60e-03,
127,8.00e-01,-6.00e-03,
128,8.80e-01,-6.80e-03,
129,8.00e-01,-6.00e-03,
130,8.00e-01,-8.40e-03,
131,8.00e-01,-7.20e-03,
132,8.00e-01,-6.80e-03,
133,8.00e-01,-7.20e-03,
134,8.00e-01,-6.00e-03,
135,8.00e-01,-4.80e-03,
136,8.00e-01,-6.00e-03,
137,8.00e-01,-7.20e-03,
138,8.00e-01,-4.80e-03,
139,8.00e-01,-4.80e-03,
140,8.00e-01,-6.80e-03,
141,8.00e-01,-5.60e-03,
142,8.00e-01,-4.80e-03,
143,8.00e-01,-6.00e-03,
144,8.00e-01,-7.20e-03,
145,8.00e-01,-5.60e-03,
146,8.00e-01,-4.80e-03,
147,8.00e-01,-6.00e-03,
148,8.00e-01,-8.00e-03,
149,8.00e-01,-5.60e-03,
150,8.00e-01,-6.00e-03,
151,8.00e-01,-8.40e-03,
152,8.00e-01,-4.80e-03,
153,8.00e-01,-4.80e-03,
154,8.00e-01,-7.20e-03,
155,8.00e-01,-7.20e-03,
156,8.00e-01,-6.80e-03,
157,8.00e-01,-8.00e-03,
158,8.00e-01,-7.20e-03,
159,8.00e-01,-6.80e-03,
160,8.00e-01,-6.80e-03,
161,8.00e-01,-6.00e-03,
162,8.00e-01,-7.20e-03,
163,8.00e-01,-7.20e-03,
164,8.00e-01,-8.00e-03,
165,8.00e-01,-6.80e-03,
166,8.00e-01,-7.20e-03,
167,8.00e-01,-7.20e-03,
168,8.00e-01,-7.20e-03,
169,8.00e-01,-8.40e-03,
170,8.00e-01,-7.20e-03,
171,8.00e-01,-7.20e-03,
172,8.00e-01,-6.00e-03,
173,8.00e-01,-6.80e-03,
174,8.00e-01,-6.00e-03,
175,8.00e-01,-8.00e-03,
176,8.00e-01,-7.20e-03,
177,8.00e-01,-6.80e-03,
178,8.00e-01,-8.40e-03,
179,8.00e-01,-5.60e-03,
180,8.00e-01,-6.00e-03,
181,8.00e-01,-8.40e-03,
182,8.00e-01,-8.40e-03,
183,8.00e-01,-7.20e-03,
184,8.00e-01,-8.00e-03,
185,6.40e-01,-9.60e-03,
186,6.40e-01,-8.00e-03,
187,6.40e-01,-8.00e-03,
188,6.40e-01,-8.40e-03,
189,6.40e-01,-9.60e-03,
190,6.40e-01,-6.80e-03,
191,6.40e-01,-7.20e-03,
192,6.40e-01,-7.20e-03,
193,6.40e-01,-6.80e-03,
194,6.40e-01,-8.00e-03,
195,6.40e-01,-8.00e-03,
196,6.40e-01,-8.40e-03,
197,6.40e-01,-8.00e-03,
198,6.40e-01,-8.40e-03,
199,6.40e-01,-7.20e-03,
200,6.40e-01,-8.00e-03,
201,6.40e-01,-8.40e-03,
202,6.40e-01,-7.20e-03,
203,6.40e-01,-8.00e-03,
204,6.40e-01,-6.00e-03,
205,6.40e-01,-7.20e-03,
206,6.40e-01,-6.00e-03,
207,6.40e-01,-6.80e-03,
208,6.40e-01,-8.00e-03,
209,6.40e-01,-9.20e-03,
210,6.40e-01,-9.20e-03,
211,6.40e-01,-6.00e-03,
212,6.40e-01,-9.20e-03,
213,6.40e-01,-1.04e-02,
214,6.40e-01,-8.40e-03,
215,6.40e-01,-9.60e-03,
216,6.40e-01,-1.04e-02,
217,6.40e-01,-9.20e-03,
218,6.40e-01,-8.00e-03,
219,6.40e-01,-9.60e-03,
220,6.40e-01,-8.00e-03,
221,6.40e-01,-9.20e-03,
222,6.40e-01,-1.04e-02,
223,6.40e-01,-8.00e-03,
224,6.40e-01,-8.40e-03,
225,6.40e-01,-8.00e-03,
226,6.40e-01,-9.60e-03,
227,6.40e-01,-8.40e-03,
228,6.40e-01,-8.40e-03,
229,6.40e-01,-7.20e-03,
230,6.40e-01,-8.00e-03,
231,6.40e-01,-9.20e-03,
232,6.40e-01,-7.20e-03,
233,6.40e-01,-8.40e-03,
234,6.40e-01,-9.20e-03,
235,6.40e-01,-9.60e-03,
236,6.40e-01,-8.00e-03,
237,6.40e-01,-8.00e-03,
238,6.40e-01,-8.40e-03,
239,6.40e-01,-9.20e-03,
240,6.40e-01,-1.08e-02,
241,6.40e-01,-8.40e-03,
242,5.60e-01,-1.04e-02,
243,5.60e-01,-1.04e-02,
244,5.60e-01,-9.60e-03,
245,6.40e-01,-1.04e-02,
246,5.60e-01,-1.04e-02,
247,5.60e-01,-1.16e-02,
248,5.60e-01,-1.16e-02,
249,5.60e-01,-9.60e-03,
250,5.60e-01,-8.40e-03,
251,5.60e-01,-1.04e-02,
252,5.60e-01,-8.40e-03,
253,5.60e-01,-9.60e-03,
254,5.60e-01,-9.60e-03,
255,5.60e-01,-9.60e-03,
256,5.60e-01,-1.04e-02,
257,5.60e-01,-8.40e-03,
258,5.60e-01,-8.40e-03,
259,5.60e-01,-9.60e-03,
260,5.60e-01,-1.04e-02,
261,5.60e-01,-9.20e-03,
262,5.60e-01,-8.40e-03,
263,5.60e-01,-8.40e-03,
264,5.60e-01,-1.04e-02,
265,5.60e-01,-9.60e-03,
266,5.60e-01,-9.20e-03,
267,5.60e-01,-1.08e-02,
268,5.60e-01,-1.08e-02,
269,5.60e-01,-8.40e-03,
270,5.60e-01,-9.20e-03,
271,5.60e-01,-9.60e-03,
272,5.60e-01,-9.60e-03,
273,5.60e-01,-1.16e-02,
274,5.60e-01,-1.04e-02,
275,5.60e-01,-1.08e-02,
276,5.60e-01,-1.04e-02,
277,5.60e-01,-9.20e-03,
278,5.60e-01,-1.04e-02,
279,5.60e-01,-9.60e-03,
280,5.60e-01,-1.16e-02,
281,5.60e-01,-1.16e-02,
282,5.60e-01,-9.60e-03,
283,5.60e-01,-9.60e-03,
284,5.60e-01,-1.16e-02,
285,5.60e-01,-9.60e-03,
286,5.60e-01,-1.04e-02,
287,5.60e-01,-1.04e-02,
288,5.60e-01,-1.08e-02,
289,5.60e-01,-1.04e-02,
290,5.60e-01,-8.00e-03,
291,5.60e-01,-1.08e-02,
292,5.60e-01,-1.16e-02,
293,5.60e-01,-1.16e-02,
294,5.60e-01,-1.04e-02,
295,5.60e-01,-1.16e-02,
296,5.60e-01,-1.04e-02,
297,5.60e-01,-1.08e-02,
298,5.60e-01,-1.08e-02,
299,5.60e-01,-1.16e-02,
300,4.00e-01,-1.32e-02,
301,4.00e-01,-1.08e-02,
302,4.00e-01,-1.28e-02,
303,4.00e-01,-1.16e-02,
304,4.00e-01,-1.08e-02,
305,4.00e-01,-1.28e-02,
306,4.00e-01,-1.20e-02,
307,4.00e-01,-9.60e-03,
308,4.00e-01,-1.04e-02,
309,4.00e-01,-1.20e-02,
310,4.00e-01,-9.60e-03,
311,4.00e-01,-1.04e-02,
312,4.00e-01,-1.16e-02,
313,4.00e-01,-1.28e-02,
314,4.00e-01,-9.60e-03,
315,4.00e-01,-1.04e-02,
316,4.00e-01,-1.16e-02,
317,4.00e-01,-1.04e-02,
318,4.00e-01,-1.20e-02,
319,4.00e-01,-1.20e-02,
320,4.00e-01,-1.08e-02,
321,4.00e-01,-1.28e-02,
322,4.00e-01,-1.20e-02,
323,4.00e-01,-1.16e-02,
324,4.00e-01,-1.20e-02,
325,4.00e-01,-1.20e-02,
326,4.00e-01,-1.40e-02,
327,4.00e-01,-1.20e-02,
328,4.00e-01,-1.08e-02,
329,4.00e-01,-1.20e-02,
330,4.00e-01,-1.20e-02,
331,4.00e-01,-1.20e-02,
332,4.00e-01,-1.16e-02,
333,4.00e-01,-1.20e-02,
334,4.00e-01,-1.16e-02,
335,4.00e-01,-1.16e-02,
336,4.00e-01,-1.04e-02,
337,4.00e-01,-1.28e-02,
338,4.00e-01,-1.32e-02,
339,4.00e-01,-1.16e-02,
340,4.00e-01,-1.44e-02,
341,4.00e-01,-1.08e-02,
342,4.00e-01,-9.60e-03,
343,4.00e-01,-1.28e-02,
344,4.00e-01,-1.28e-02,
345,4.00e-01,-1.32e-02,
346,4.00e-01,-1.16e-02,
347,4.00e-01,-1.16e-02,
348,4.00e-01,-1.08e-02,
349,4.00e-01,-1.08e-02,
350,4.00e-01,-1.20e-02,
351,4.00e-01,-1.28e-02,
352,4.00e-01,-1.08e-02,
353,4.00e-01,-1.32e-02,
354,4.00e-01,-1.28e-02,
355,4.00e-01,-1.20e-02,
356,4.00e-01,-1.32e-02,
357,4.00e-01,-1.20e-02,
358,3.20e-01,-1.44e-02,
359,3.20e-01,-1.44e-02,
360,3.20e-01,-1.40e-02,
361,3.20e-01,-1.08e-02,
362,3.20e-01,-1.32e-02,
363,3.20e-01,-1.28e-02,
364,3.20e-01,-1.20e-02,
365,3.20e-01,-1.32e-02,
366,3.20e-01,-1.20e-02,
367,3.20e-01,-1.16e-02,
368,3.20e-01,-1.20e-02,
369,3.20e-01,-1.32e-02,
370,3.20e-01,-1.16e-02,
371,3.20e-01,-1.32e-02,
372,3.20e-01,-1.40e-02,
373,3.20e-01,-1.32e-02,
374,3.20e-01,-1.16e-02,
375,3.20e-01,-1.28e-02,
376,3.20e-01,-1.32e-02,
377,3.20e-01,-1.28e-02,
378,3.20e-01,-1.16e-02,
379,3.20e-01,-1.32e-02,
380,3.20e-01,-1.16e-02,
381,3.20e-01,-1.32e-02,
382,3.20e-01,-1.52e-02,
383,3.20e-01,-1.32e-02,
384,3.20e-01,-1.44e-02,
385,3.20e-01,-1.52e-02,
386,3.20e-01,-1.52e-02,
387,3.20e-01,-1.32e-02,
388,3.20e-01,-1.32e-02,
389,3.20e-01,-1.32e-02,
390,3.20e-01,-1.64e-02,
391,3.20e-01,-1.40e-02,
392,3.20e-01,-1.40e-02,
393,3.20e-01,-1.44e-02,
394,3.20e-01,-1.44e-02,
395,3.20e-01,-1.28e-02,
396,3.20e-01,-1.40e-02,
397,3.20e-01,-1.44e-02,
398,3.20e-01,-1.40e-02,
399,3.20e-01,-1.20e-02,
400,3.20e-01,-1.20e-02,
401,3.20e-01,-1.32e-02,
402,3.20e-01,-1.40e-02,
403,3.20e-01,-1.40e-02,
404,3.20e-01,-1.44e-02,
405,3.20e-01,-1.56e-02,
406,3.20e-01,-1.32e-02,
407,3.20e-01,-1.44e-02,
408,3.20e-01,-1.32e-02,
409,3.20e-01,-1.32e-02,
410,3.20e-01,-1.52e-02,
411,3.20e-01,-1.56e-02,
412,3.20e-01,-1.32e-02,
413,3.20e-01,-1.44e-02,
414,1.60e-01,-1.64e-02,
415,1.60e-01,-1.40e-02,
416,1.60e-01,-1.52e-02,
417,1.60e-01,-1.56e-02,
418,1.60e-01,-1.52e-02,
419,1.60e-01,-1.44e-02,
420,1.60e-01,-1.44e-02,
421,1.60e-01,-1.52e-02,
422,1.60e-01,-1.64e-02,
423,1.60e-01,-1.64e-02,
424,1.60e-01,-1.52e-02,
425,1.60e-01,-1.52e-02,
426,1.60e-01,-1.40e-02,
427,1.60e-01,-1.52e-02,
428,1.60e-01,-1.40e-02,
429,1.60e-01,-1.44e-02,
430,1.60e-01,-1.44e-02,
431,1.60e-01,-1.52e-02,
432,1.60e-01,-1.40e-02,
433,1.60e-01,-1.28e-02,
434,1.60e-01,-1.40e-02,
435,1.60e-01,-1.44e-02,
436,1.60e-01,-1.56e-02,
437,1.60e-01,-1.32e-02,
438,1.60e-01,-1.44e-02,
439,1.60e-01,-1.64e-02,
440,1.60e-01,-1.44e-02,
441,1.60e-01,-1.44e-02,
442,1.60e-01,-1.68e-02,
443,1.60e-01,-1.64e-02,
444,1.60e-01,-1.64e-02,
445,1.60e-01,-1.68e-02,
446,1.60e-01,-1.32e-02,
447,1.60e-01,-1.52e-02,
448,1.60e-01,-1.64e-02,
449,1.60e-01,-1.64e-02,
450,1.60e-01,-1.56e-02,
451,1.60e-01,-1.64e-02,
452,1.60e-01,-1.56e-02,
453,1.60e-01,-1.68e-02,
454,1.60e-01,-1.44e-02,
455,1.60e-01,-1.56e-02,
456,1.60e-01,-1.80e-02,
457,1.60e-01,-1.64e-02,
458,1.60e-01,-1.56e-02,
459,1.60e-01,-1.56e-02,
460,1.60e-01,-1.68e-02,
461,1.60e-01,-1.52e-02,
462,1.60e-01,-1.68e-02,
463,1.60e-01,-1.52e-02,
464,1.60e-01,-1.64e-02,
465,1.60e-01,-1.52e-02,
466,1.60e-01,-1.52e-02,
467,1.60e-01,-1.68e-02,
468,1.60e-01,-1.64e-02,
469,1.60e-01,-1.76e-02,
470,8.00e-02,-1.76e-02,
471,8.00e-02,-1.64e-02,
472,8.00e-02,-1.56e-02,
473,8.00e-02,-1.76e-02,
474,8.00e-02,-1.64e-02,
475,8.00e-02,-1.52e-02,
476,8.00e-02,-1.76e-02,
477,8.00e-02,-1.64e-02,
478,8.00e-02,-1.64e-02,
479,8.00e-02,-1.52e-02,
480,8.00e-02,-1.56e-02,
481,8.00e-02,-1.68e-02,
482,8.00e-02,-1.76e-02,
483,8.00e-02,-1.52e-02,
484,8.00e-02,-1.56e-02,
485,8.00e-02,-1.64e-02,
486,8.00e-02,-1.64e-02,
487,8.00e-02,-1.52e-02,
488,8.00e-02,-1.68e-02,
489,8.00e-02,-1.76e-02,
490,8.00e-02,-1.76e-02,
491,8.00e-02,-1.52e-02,
492,8.00e-02,-1.52e-02,
493,8.00e-02,-1.68e-02,
494,8.00e-02,-1.64e-02,
495,8.00e-02,-1.68e-02,
496,8.00e-02,-1.68e-02,
497,8.00e-02,-1.68e-02,
498,8.00e-02,-1.64e-02,
499,8.00e-02,-1.76e-02,
500,8.00e-02,-1.76e-02,
501,8.00e-02,-1.68e-02,
502,8.00e-02,-1.88e-02,
503,8.00e-02,-1.64e-02,
504,8.00e-02,-1.64e-02,
505,8.00e-02,-1.68e-02,
506,8.00e-02,-1.76e-02,
507,8.00e-02,-1.76e-02,
508,8.00e-02,-1.80e-02,
509,8.00e-02,-1.80e-02,
510,8.00e-02,-1.68e-02,
511,8.00e-02,-1.92e-02,
512,8.00e-02,-1.64e-02,
513,8.00e-02,-1.76e-02,
514,8.00e-02,-1.76e-02,
515,8.00e-02,-1.76e-02,
516,8.00e-02,-1.76e-02,
517,8.00e-02,-1.56e-02,
518,8.00e-02,-1.76e-02,
519,8.00e-02,-1.64e-02,
520,8.00e-02,-1.68e-02,
521,8.00e-02,-1.76e-02,
522,8.00e-02,-1.88e-02,
523,8.00e-02,-1.68e-02,
524,8.00e-02,-1.56e-02,
525,8.00e-02,-1.88e-02,
526,8.00e-02,-1.80e-02,
527,-8.00e-02,-1.88e-02,
528,-8.00e-02,-1.80e-02,
529,-8.00e-02,-1.80e-02,
530,-8.00e-02,-1.80e-02,
531,-8.00e-02,-1.68e-02,
532,-8.00e-02,-1.76e-02,
533,-8.00e-02,-1.80e-02,
534,-8.00e-02,-2.00e-02,
535,-8.00e-02,-1.92e-02,
536,-8.00e-02,-1.68e-02,
537,-8.00e-02,-2.00e-02,
538,-8.00e-02,-2.00e-02,
539,-8.00e-02,-1.76e-02,
540,-8.00e-02,-1.88e-02,
541,-8.00e-02,-1.92e-02,
542,-8.00e-02,-1.92e-02,
543,-8.00e-02,-1.80e-02,
544,-8.00e-02,-1.64e-02,
545,-8.00e-02,-1.88e-02,
546,-8.00e-02,-1.88e-02,
547,-8.00e-02,-1.76e-02,
548,-8.00e-02,-1.80e-02,
549,-8.00e-02,-1.88e-02,
550,-8.00e-02,-1.76e-02,
551,-8.00e-02,-1.80e-02,
552,-8.00e-02,-2.00e-02,
553,-8.00e-02,-1.80e-02,
554,-8.00e-02,-2.00e-02,
555,-8.00e-02,-1.92e-02,
556,-8.00e-02,-1.88e-02,
557,-8.00e-02,-1.80e-02,
558,-8.00e-02,-1.76e-02,
559,-8.00e-02,-1.92e-02,
560,-8.00e-02,-1.92e-02,
561,-8.00e-02,-1.88e-02,
562,-8.00e-02,-1.76e-02,
563,-8.00e-02,-1.92e-02,
564,-8.00e-02,-2.00e-02,
565,-8.00e-02,-1.76e-02,
566,-8.00e-02,-2.00e-02,
567,-8.00e-02,-2.00e-02,
568,-8.00e-02,-2.00e-02,
569,-8.00e-02,-1.88e-02,
570,-8.00e-02,-1.80e-02,
571,-8.00e-02,-1.92e-02,
572,-8.00e-02,-2.00e-02,
573,-8.00e-02,-2.00e-02,
574,-8.00e-02,-1.88e-02,
575,-8.00e-02,-2.12e-02,
576,-8.00e-02,-2.00e-02,
577,-8.00e-02,-1.92e-02,
578,-8.00e-02,-1.92e-02,
579,-8.00e-02,-2.00e-02,
580,-1.60e-01,-2.16e-02,
581,-8.00e-02,-2.00e-02,
582,-8.00e-02,-1.88e-02,
583,-8.00e-02,-2.00e-02,
584,-1.60e-01,-1.92e-02,
585,-1.60e-01,-2.00e-02,
586,-8.00e-02,-2.16e-02,
587,-1.60e-01,-2.00e-02,
588,-1.60e-01,-2.00e-02,
589,-1.60e-01,-2.04e-02,
590,-1.60e-01,-2.12e-02,
591,-1.60e-01,-2.00e-02,
592,-1.60e-01,-2.04e-02,
593,-1.60e-01,-2.16e-02,
594,-1.60e-01,-2.16e-02,
595,-1.60e-01,-2.12e-02,
596,-1.60e-01,-1.88e-02,
597,-1.60e-01,-2.12e-02,
598,-1.60e-01,-2.04e-02,
599,-1.60e-01,-2.00e-02,
600,-1.60e-01,-2.04e-02,
601,-1.60e-01,-2.12e-02,
602,-1.60e-01,-2.00e-02,
603,-1.60e-01,-1.92e-02,
604,-1.60e-01,-2.00e-02,
605,-1.60e-01,-2.12e-02,
606,-1.60e-01,-2.28e-02,
607,-1.60e-01,-2.00e-02,
608,-1.60e-01,-2.00e-02,
609,-1.60e-01,-2.12e-02,
610,-1.60e-01,-2.00e-02,
611,-1.60e-01,-2.04e-02,
612,-1.60e-01,-2.04e-02,
613,-1.60e-01,-2.16e-02,
614,-1.60e-01,-2.00e-02,
615,-1.60e-01,-2.04e-02,
616,-1.60e-01,-2.04e-02,
617,-1.60e-01,-2.16e-02,
618,-1.60e-01,-2.00e-02,
619,-1.60e-01,-2.04e-02,
620,-1.60e-01,-2.36e-02,
621,-1.60e-01,-2.00e-02,
622,-1.60e-01,-2.04e-02,
623,-1.60e-01,-2.04e-02,
624,-1.60e-01,-2.16e-02,
625,-1.60e-01,-2.24e-02,
626,-1.60e-01,-2.24e-02,
627,-1.60e-01,-2.12e-02,
628,-1.60e-01,-2.04e-02,
629,-1.60e-01,-2.28e-02,
630,-1.60e-01,-2.00e-02,
631,-1.60e-01,-2.04e-02,
632,-1.60e-01,-2.12e-02,
633,-1.60e-01,-2.12e-02,
634,-1.60e-01,-2.12e-02,
635,-1.60e-01,-2.24e-02,
636,-3.20e-01,-2.00e-02,
637,-3.20e-01,-2.04e-02,
638,-3.20e-01,-2.36e-02,
639,-3.20e-01,-2.28e-02,
640,-3.20e-01,-2.28e-02,
641,-3.20e-01,-2.12e-02,
642,-3.20e-01,-2.16e-02,
643,-3.20e-01,-2.28e-02,
644,-3.20e-01,-2.28e-02,
645,-3.20e-01,-2.12e-02,
646,-3.20e-01,-2.12e-02,
647,-3.20e-01,-2.24e-02,
648,-3.20e-01,-2.36e-02,
649,-3.20e-01,-2.12e-02,
650,-3.20e-01,-2.04e-02,
651,-3.20e-01,-2.36e-02,
652,-3.20e-01,-2.28e-02,
653,-3.20e-01,-2.24e-02,
654,-3.20e-01,-2.12e-02,
655,-3.20e-01,-2.16e-02,
656,-3.20e-01,-2.16e-02,
657,-3.20e-01,-2.24e-02,
658,-3.20e-01,-2.00e-02,
659,-3.20e-01,-2.28e-02,
660,-3.20e-01,-2.24e-02,
661,-3.20e-01,-1.92e-02,
662,-3.20e-01,-2.24e-02,
663,-3.20e-01,-2.24e-02,
664,-3.20e-01,-2.28e-02,
665,-3.20e-01,-2.16e-02,
666,-3.20e-01,-2.16e-02,
667,-3.20e-01,-2.04e-02,
668,-3.20e-01,-2.16e-02,
669,-3.20e-01,-2.04e-02,
670,-3.20e-01,-2.16e-02,
671,-3.20e-01,-2.36e-02,
672,-3.20e-01,-2.28e-02,
673,-3.20e-01,-2.24e-02,
674,-3.20e-01,-2.12e-02,
675,-3.20e-01,-2.24e-02,
676,-3.20e-01,-2.24e-02,
677,-3.20e-01,-2.16e-02,
678,-3.20e-01,-2.28e-02,
679,-3.20e-01,-2.40e-02,
680,-3.20e-01,-2.16e-02,
681,-3.20e-01,-2.24e-02,
682,-3.20e-01,-2.24e-02,
683,-3.20e-01,-2.36e-02,
684,-3.20e-01,-2.36e-02,
685,-3.20e-01,-2.40e-02,
686,-3.20e-01,-2.12e-02,
687,-3.20e-01,-2.28e-02,
688,-3.20e-01,-2.12e-02,
689,-3.20e-01,-2.04e-02,
690,-3.20e-01,-2.28e-02,
691,-3.20e-01,-2.28e-02,
692,-3.20e-01,-2.36e-02,
693,-3.20e-01,-2.28e-02,
694,-3.20e-01,-2.24e-02,
695,-4.00e-01,-2.28e-02,
696,-3.20e-01,-2.48e-02,
697,-4.00e-01,-2.36e-02,
698,-4.00e-01,-2.36e-02,
699,-4.00e-01,-2.36e-02,
700,-4.00e-01,-2.40e-02,
701,-4.00e-01,-2.28e-02,
702,-4.00e-01,-2.24e-02,
703,-4.00e-01,-2.52e-02,
704,-4.00e-01,-2.52e-02,
705,-4.00e-01,-2.16e-02,
706,-4.00e-01,-2.28e-02,
707,-4.00e-01,-2.24e-02,
708,-4.00e-01,-2.28e-02,
709,-4.00e-01,-2.28e-02,
710,-4.00e-01,-2.36e-02,
711,-4.00e-01,-2.48e-02,
712,-4.00e-01,-2.48e-02,
713,-4.00e-01,-2.28e-02,
714,-4.00e-01,-2.28e-02,
715,-4.00e-01,-2.48e-02,
716,-4.00e-01,-2.40e-02,
717,-4.00e-01,-2.36e-02,
718,-4.00e-01,-2.24e-02,
719,-4.00e-01,-2.52e-02,
720,-4.00e-01,-2.36e-02,
721,-4.00e-01,-2.16e-02,
722,-4.00e-01,-2.40e-02,
723,-4.00e-01,-2.60e-02,
724,-4.00e-01,-2.48e-02,
725,-4.00e-01,-2.52e-02,
726,-4.00e-01,-2.36e-02,
727,-4.00e-01,-2.48e-02,
728,-4.00e-01,-2.36e-02,
729,-4.00e-01,-2.28e-02,
730,-4.00e-01,-2.36e-02,
731,-4.00e-01,-2.52e-02,
732,-4.00e-01,-2.36e-02,
733,-4.00e-01,-2.36e-02,
734,-4.00e-01,-2.40e-02,
735,-4.00e-01,-2.52e-02,
736,-4.00e-01,-2.64e-02,
737,-4.00e-01,-2.24e-02,
738,-4.00e-01,-2.36e-02,
739,-4.00e-01,-2.48e-02,
740,-4.00e-01,-2.40e-02,
741,-4.00e-01,-2.24e-02,
742,-4.00e-01,-2.48e-02,
743,-4.00e-01,-2.60e-02,
744,-4.00e-01,-2.60e-02,
745,-4.00e-01,-2.52e-02,
746,-4.00e-01,-2.36e-02,
747,-4.00e-01,-2.48e-02,
748,-4.00e-01,-2.48e-02,
749,-4.00e-01,-2.52e-02,
750,-5.60e-01,-2.52e-02,
751,-5.60e-01,-2.48e-02,
752,-4.00e-01,-2.40e-02,
753,-5.60e-01,-2.60e-02,
754,-5.60e-01,-2.52e-02,
755,-5.60e-01,-2.60e-02,
756,-5.60e-01,-2.72e-02,
757,-5.60e-01,-2.64e-02,
758,-5.60e-01,-2.60e-02,
